trajectory_id,x,y,zone_id,zone_area,passage_width,is_small_zone,is_large_zone
201902181020,2611.339649300733,4703.756535661291,0,3300738.02835025,6.207027767262046,False,True
201902181020,2456.392535237071,4613.007030314742,0,3300738.02835025,3.788771905597045,False,True
201902181020,2382.4199484445403,4520.688877126861,0,3300738.02835025,2.769145910410984,False,True
201902181020,2233.4609772594267,4439.756909496546,0,3300738.02835025,1.438301218707344,False,True
201902181020,2194.339922805309,4337.053082642857,0,3300738.02835025,2.227493656331241,False,True
201902181020,2175.5754763139544,4292.721577800998,0,3300738.02835025,1.5451225258572379,False,True
201902181020,2194.7779794246985,4131.015248091168,5,690825.3745058371,3.1570351823051923,False,False
201902181020,2148.591820596398,3942.52929218932,5,690825.3745058371,2.3265666905673577,False,False
201902181020,2134.238542030192,3689.6318759130695,3,2718344.3831674308,2.701230501051434,False,True
201902181020,2060.690587101975,3596.25570769126,3,2718344.3831674308,3.434114633573938,False,True
201902181020,2016.890408850379,3513.0517126672576,3,2718344.3831674308,5.507230975801783,False,True
201902181020,1979.2320758077765,3466.345627193057,3,2718344.3831674308,6.531680531729379,False,True
201902181020,1925.4306034799104,3448.4028800388683,3,2718344.3831674308,5.623626506601546,False,True
201902181020,1825.341833226768,3425.075976408556,3,2718344.3831674308,3.584374516229396,False,True
201902181020,1726.119465439399,3468.600095636055,3,2718344.3831674308,1.5451225258572379,False,True
201902181020,1730.6379466851831,3400.789154126879,3,2718344.3831674308,2.564748521043313,False,True
201902181020,1726.6895292249358,3295.2657853266765,3,2718344.3831674308,1.5451225258572379,False,True
201902181020,1721.5917153902822,3148.6756367028524,3,2718344.3831674308,1.5451225258572379,False,True
201902181020,1731.4184006724256,2913.3813532016406,3,2718344.3831674308,2.5666452928648447,False,True
201902181020,1730.2557410573074,2738.822260607148,3,2718344.3831674308,1.5448166380586843,False,True
201902181020,1740.687889428433,2701.279400017813,3,2718344.3831674308,2.5644426332447594,False,True
201902181020,1751.3585211699062,2688.231027737803,3,2718344.3831674308,2.5644426332447594,False,True
201902181020,1762.0291529113797,2675.1826554577933,3,2718344.3831674308,2.5644426332447594,False,True
201902181020,1772.699784652853,2662.134283177784,3,2718344.3831674308,2.5644426332447594,False,True
201902181020,1783.3704163943262,2649.0859108977734,3,2718344.3831674308,3.584068628430842,False,True
201902181020,1805.066554183616,2625.205137080962,3,2718344.3831674308,3.584068628430842,False,True
201902181020,1985.2263756848072,2458.13424283863,3,2718344.3831674308,7.662572609175143,False,True
201902181020,2060.022137373254,2389.3985649200454,3,2718344.3831674308,8.682198604361218,False,True
201902181020,2073.743787814244,2390.7714126902724,3,2718344.3831674308,8.682198604361218,False,True
201902181020,2087.465438255233,2392.1442604605,3,2718344.3831674308,9.701824599547301,False,True
201902181020,2101.187088696224,2393.517108230727,3,2718344.3831674308,9.701824599547301,False,True
201902181020,2114.908739137213,2394.889956000954,3,2718344.3831674308,9.701824599547301,False,True
201902181020,2234.7625470591142,2442.3757737652336,3,2718344.3831674308,9.222433871106283,False,True
201902181020,2333.1253980702213,2479.998421401588,3,2718344.3831674308,7.183181880734124,False,True
201902181020,2339.933723874516,2461.2662097890643,3,2718344.3831674308,7.183181880734124,False,True
201902181020,2346.742049678812,2442.5339981765405,3,2718344.3831674308,7.183181880734124,False,True
201902181020,2353.550375483106,2423.8017865640168,3,2718344.3831674308,7.183181880734124,False,True
201902181020,2423.5655313074817,2340.926881705144,3,2718344.3831674308,6.123742028978177,False,True
201902181020,2380.333073318925,2156.655845082722,3,2718344.3831674308,7.561121694297342,False,True
201902181020,2153.0778407536054,2049.113136966336,3,2718344.3831674308,7.7585106217896245,False,True
201902181020,2041.57039635,1978.907420198127,3,2718344.3831674308,6.662504163697399,False,True
201902181020,2043.2469924065945,1974.9934162731229,3,2718344.3831674308,6.662504163697399,False,True
201902181020,2044.9235884631887,1971.079412348119,3,2718344.3831674308,6.662504163697399,False,True
201902181020,2046.6001845197827,1967.1654084231147,3,2718344.3831674308,6.662504163697399,False,True
201902181020,2048.276780576377,1963.2514044981108,3,2718344.3831674308,5.6428781685113165,False,True
201902181020,2049.9533766329714,1959.3374005731064,3,2718344.3831674308,5.6428781685113165,False,True
201902181020,2051.6299726895654,1955.4233966481029,3,2718344.3831674308,5.6428781685113165,False,True
201902181020,2053.3065687461594,1951.5093927230987,3,2718344.3831674308,5.6428781685113165,False,True
201902181020,2054.983164802754,1947.5953887980943,3,2718344.3831674308,5.6428781685113165,False,True
201902181020,2056.659760859348,1943.6813848730903,3,2718344.3831674308,5.6428781685113165,False,True
201902181020,2058.3363569159424,1939.7673809480864,3,2718344.3831674308,5.6428781685113165,False,True
201902181020,2060.0129529725364,1935.8533770230824,3,2718344.3831674308,5.6428781685113165,False,True
201902181020,2061.6895490291304,1931.9393730980785,3,2718344.3831674308,5.6428781685113165,False,True
201902181020,2063.366145085725,1928.0253691730743,3,2718344.3831674308,5.6428781685113165,False,True
201902181020,2065.042741142319,1924.1113652480703,3,2718344.3831674308,5.6428781685113165,False,True
201902181020,2066.7193371989133,1920.1973613230664,3,2718344.3831674308,5.6428781685113165,False,True
201902181020,2068.395933255508,1916.2833573980624,3,2718344.3831674308,4.623252173325241,False,True
201902181020,2070.0725293121013,1912.369353473058,3,2718344.3831674308,4.623252173325241,False,True
201902181020,2071.749125368696,1908.455349548054,3,2718344.3831674308,4.623252173325241,False,True
201902181020,2073.42572142529,1904.54134562305,3,2718344.3831674308,4.623252173325241,False,True
201902181020,2075.1023174818843,1900.627341698046,3,2718344.3831674308,4.623252173325241,False,True
201902181020,2076.7789135384783,1896.713337773042,3,2718344.3831674308,4.623252173325241,False,True
201902181020,2078.4555095950727,1892.7993338480376,3,2718344.3831674308,4.623252173325241,False,True
201902181020,2080.1321056516667,1888.8853299230336,3,2718344.3831674308,4.623252173325241,False,True
201902181020,2098.4638860372515,1872.9201023185155,3,2718344.3831674308,4.6237283838633125,False,True
201902181020,2146.4606892713846,1772.0016795060828,3,2718344.3831674308,2.8029306512821544,False,True
201902181020,2150.1772768020483,1634.684759865459,2,1278837.6037299552,1.1852730562205818,False,False
201902181020,2183.3499510344955,1500.458615303104,2,1278837.6037299552,1.2164907780715946,False,False
201902181020,2283.797649214473,1435.2633133039535,2,1278837.6037299552,1.8003915963470372,False,False
201902181020,2350.542793696376,1415.9412509007698,2,1278837.6037299552,1.2826167955844674,False,False
201902181020,2433.2633491233337,1353.1252427983532,2,1278837.6037299552,1.8673875143083782,False,False
201902181020,2481.750120949614,1340.9975186456552,2,1278837.6037299552,2.8811154098041127,False,False
201902181020,2601.478533687079,1307.695609069446,2,1278837.6037299552,2.047579308299658,False,False
201902181020,2749.8955466417738,1291.999577081012,2,1278837.6037299552,1.4632959556285974,False,False
201902181020,2871.6519042559994,1295.060905971298,6,475166.8318043916,2.5115759353868667,False,False
201902181020,3010.297777993979,1307.135042550698,6,475166.8318043916,5.196774601588393,False,False
201902181020,3214.482788784156,1301.8741900009147,6,475166.8318043916,3.136337898046666,False,False
201902181020,3387.096931560324,1305.3343973701058,7,1943923.3924897257,1.071280135152775,False,True
201902181020,3464.457323738505,1316.9146303082978,7,1943923.3924897257,1.9067552810350101,False,True
201902181020,3548.4036540435213,1324.156814184176,7,1943923.3924897257,3.8148234092890254,False,True
201902181020,3536.854232361735,1337.6378436832752,7,1943923.3924897257,3.8148234092890254,False,True
201902181020,3525.3048106799483,1351.118873182374,7,1943923.3924897257,2.83807320251752,False,True
201902181020,3513.755388998162,1364.599902681473,7,1943923.3924897257,2.83807320251752,False,True
201902181020,3436.237952643245,1419.4710849050673,7,1943923.3924897257,1.708111780439708,False,True
201902181020,3436.237952643245,1487.7226262007716,7,1943923.3924897257,1.708111780439708,False,True
201902181020,3436.237952643245,1532.7413637152977,7,1943923.3924897257,1.708111780439708,False,True
201902181020,3463.3342342254423,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3467.5255421134057,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3471.716850001369,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3475.9081578893324,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3480.099465777296,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3484.290773665259,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3488.4820815532225,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3492.673389441186,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3496.8646973291493,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3501.0560052171127,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3505.247313105076,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3509.4386209930394,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3513.629928881003,1637.3655455887233,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3537.4750255188205,1622.8268826812127,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3609.61649010517,1551.6238465390454,7,1943923.3924897257,2.7212097812377998,False,True
201902181020,3624.787472448657,1569.0548977449646,7,1943923.3924897257,2.656881510807324,False,True
201902181020,3700.2981508339217,1617.2360642534547,7,1943923.3924897257,1.6372555156212414,False,True
201902181020,3842.831167599784,1718.1266071448365,8,539533.8647700393,2.1436414292121473,False,False
201902181020,3994.085775143488,1827.3671189100423,8,539533.8647700393,2.289110571351671,False,False
201902181020,4024.477890925446,1859.8515426456115,8,539533.8647700393,2.289110571351671,False,False
201902181020,4031.377315162688,1861.3855108840503,8,539533.8647700393,2.289110571351671,False,False
201902181020,4038.27673939993,1862.91947912249,8,539533.8647700393,2.289110571351671,False,False
201902181020,4045.176163637173,1864.4534473609287,8,539533.8647700393,2.289110571351671,False,False
201902181020,4052.075587874415,1865.9874155993684,8,539533.8647700393,2.289110571351671,False,False
201902181020,4058.975012111657,1867.521383837808,8,539533.8647700393,1.2694845761655955,False,False
201902181020,4065.874436348899,1869.055352076247,8,539533.8647700393,1.2694845761655955,False,False
201902181020,4072.773860586141,1870.589320314686,8,539533.8647700393,1.2694845761655955,False,False
201902181020,4079.673284823384,1872.1232885531256,8,539533.8647700393,1.2694845761655955,False,False
201902181020,4123.715207696682,1769.543448899738,8,539533.8647700393,3.308736566537746,False,False
201902181020,4150.378434511365,1710.972079575602,8,539533.8647700393,3.0637378770311154,False,False
201902181020,4162.68953654046,1735.6065345085092,8,539533.8647700393,3.0637378770311154,False,False
201902181020,4175.000638569555,1760.2409894414163,8,539533.8647700393,3.0637378770311154,False,False
201902181020,4187.3117405986495,1784.8754443743237,8,539533.8647700393,2.0441118818450263,False,False
201902181020,4286.798747111664,1925.1120788292608,8,539533.8647700393,1.738418902757599,False,False
201902181020,4348.542453338051,2074.3920446433185,9,834210.1820222524,1.6673267406323047,False,False
201902181020,4351.476611555135,2086.1345171196144,9,834210.1820222524,1.6673267406323047,False,False
201902181020,4354.410769772218,2097.8769895959103,9,834210.1820222524,1.6673267406323047,False,False
201902181020,4357.344927989302,2109.6194620722063,9,834210.1820222524,1.6673267406323047,False,False
201902181020,4360.279086206385,2121.361934548502,9,834210.1820222524,1.6673267406323047,False,False
201902181020,4361.733610051916,2148.321090254426,9,834210.1820222524,1.6673267406323047,False,False
201902181020,4292.651844264126,2289.908528311176,9,834210.1820222524,1.2995484165657731,False,False
201902181020,4150.371838703503,2374.7420260064964,8,539533.8647700393,2.10586872705349,False,False
201902181020,4142.470818188615,2391.1948917823,8,539533.8647700393,2.10586872705349,False,False
201902181020,4153.20169624273,2385.8267831598987,8,539533.8647700393,2.10586872705349,False,False
201902181020,4163.932574296844,2380.458674537497,8,539533.8647700393,2.10586872705349,False,False
201902181020,4174.663452350958,2375.090565915096,8,539533.8647700393,2.10586872705349,False,False
201902181020,4185.394330405072,2369.722457292694,8,539533.8647700393,1.2992483731741298,False,False
201902181020,4299.393377446661,2351.4076667896966,9,834210.1820222524,2.155465192336234,False,False
201902181020,4441.7574756679805,2261.8337105171754,9,834210.1820222524,3.659009974514299,False,False
201902181020,4614.638196517242,2162.174199842194,9,834210.1820222524,2.0341036482372914,False,False
201902181020,4801.1775375363,2154.022233193948,9,834210.1820222524,2.0341036482372914,False,False
201902181020,4913.114729389228,2154.022233193948,9,834210.1820222524,1.9834477218509503,False,False
201902181020,4951.054771299601,2052.145926760019,9,834210.1820222524,1.004583036100751,False,False
201902181020,4970.898624410173,1952.1879071770152,10,1443208.1018289877,2.077613149139085,False,True
201902181020,4990.57046014234,1902.9838483480048,10,1443208.1018289877,2.9209902377050416,False,True
201902181020,4989.567708461413,1811.3323817152773,10,1443208.1018289877,2.9209902377050416,False,True
201902181020,5005.1249215732505,1729.0281349055392,10,1443208.1018289877,2.9209902377050416,False,True
201902181020,5060.336262387567,1588.14030537173,10,1443208.1018289877,2.3653442456689406,False,True
201902181020,5151.316241338652,1491.7273861168417,10,1443208.1018289877,3.1249154367422705,False,True
201902181020,5193.877856439337,1469.313319557633,10,1443208.1018289877,2.105289441556181,False,True
201902181020,5196.055277387731,1440.9927632315917,10,1443208.1018289877,2.105289441556181,False,True
201902181020,5198.2326983361245,1412.6722069055504,10,1443208.1018289877,2.0825035229206748,False,True
201902181020,5206.589060717982,1356.3648281668115,10,1443208.1018289877,2.1633315937094784,False,True
201902181020,5376.87291585448,1336.7529542571592,13,1237298.5079833698,0.9736417427273755,False,False
201902181020,5561.131133311033,1370.8541485630035,13,1237298.5079833698,4.572784349906485,False,False
201902181020,5633.190291439945,1442.7805593477945,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5653.700147135744,1457.9095006981972,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5659.667001105825,1478.8038805045037,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5663.314158807937,1494.966305226499,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5664.409262093167,1505.9227868083683,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5665.504365378396,1516.879268390238,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5666.599468663625,1527.8357499721074,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5667.694571948854,1538.792231553977,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5668.789675234083,1549.7487131358464,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5669.499212911994,1576.524203426044,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5676.664637974221,1628.996685860816,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5677.912097622814,1642.725569458482,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5679.159557271408,1656.4544530561484,13,1237298.5079833698,2.533532359534334,False,False
201902181020,5680.407016920001,1670.1833366538146,13,1237298.5079833698,1.4956246940387146,False,False
201902181020,5681.654476568595,1683.912220251481,13,1237298.5079833698,1.4956246940387146,False,False
201902181020,5682.901936217188,1697.641103849147,13,1237298.5079833698,1.4956246940387146,False,False
201902181020,5670.860742989043,1733.9263297299474,13,1237298.5079833698,2.5816969896337483,False,False
201902181020,5670.2075600235485,1769.2702235966472,13,1237298.5079833698,2.5542133301000476,False,False
201902181020,5692.963596600534,1798.879478720857,13,1237298.5079833698,2.2594309494797193,False,False
201902181020,5720.770901302613,1802.853927340312,13,1237298.5079833698,2.2594309494797193,False,False
201902181020,5826.802326787737,1791.691569159115,13,1237298.5079833698,1.7077549081577568,False,False
201902181020,5963.130786728373,1750.38158537693,13,1237298.5079833698,3.4038877800804155,False,False
201902181020,6104.718691921678,1648.2501473573495,13,1237298.5079833698,5.562112139062714,False,False
201902181020,6200.693695018099,1589.8940510113391,13,1237298.5079833698,5.4176902489689756,False,False
201902181020,6223.863047785594,1581.4646398221305,13,1237298.5079833698,5.4176902489689756,False,False
201902181020,6247.032400553088,1573.0352286329216,13,1237298.5079833698,4.407538825023398,False,False
201902181020,6270.201753320584,1564.6058174437128,13,1237298.5079833698,4.546215682356965,False,False
201902181020,6272.943212449978,1561.8751124155906,13,1237298.5079833698,4.546215682356965,False,False
201902181020,6272.783184882412,1559.9538261366167,13,1237298.5079833698,4.546215682356965,False,False
201902181020,6272.623157314844,1558.0325398576429,13,1237298.5079833698,4.546215682356965,False,False
201902181020,6272.463129747277,1556.111253578669,13,1237298.5079833698,4.546215682356965,False,False
201902181020,6272.30310217971,1554.1899672996951,13,1237298.5079833698,4.546215682356965,False,False
