trajectory_id,distwall,zone_area_mean,zone_area_min,zone_area_max,pct_small_zone,pct_large_zone,passage_width_mean,n_points,duration,speed_track,nb_items,nb_stops,length,curvature,avg_observation_time,stop_intensity,H2_min_width,H2_pct_narrow,H3_mean_connectivity,H3_pct_low_connectivity,H4_mean_depth,H4_max_depth,H5_pct_corridor,H5_mean_aspect_ratio,H6_mean_exhibit_density,H7_pct_start,H7_pct_mid,H7_pct_end,H7_mean_t_norm,H8_n_returns,H8_pct_path_revisit,H9_width_std,H9_width_range,H10_mean_dist_to_exit,H10_mean_path_remaining,H11_mean_dist_to_staircase,H11_min_dist_to_staircase,H11_pct_near_staircase,H12_n_turns,H12_turns_per_length,H12_turns_per_minute,passation_hour,visitor_id,age,gender,city_country_residence,nationality,french_level,diploma,one_artwork_interest,discovery_interest,crowd_tolerance,lose_interest_with_crowd,distance_tolerance,already_visited,number_visits,last_time_visited,group_or_alone,visit_duration,eye_problem,physical_sleepiness,mental_sleepiness,speed_pre,current_emotion,motiv_curiosity,motiv_else,motiv_familyOut,motiv_price,motiv_schoolOut,motiv_weather,visitGoal_surprised,visitGoal_else,visitGoal_explore,visitGoal_inspiration,visitGoal_fun,visitGoal_interact,visitGoal_learn,visitGoal_noGoal,visitGoal_SeeAgain,visitGoal_mindOff,passation_hour_post,art_knowledge,art_involvement,visit_rate,taking_audioguide,application_interest,appli_knowledge,satisfaction,goals_reached,device_trouble,crowd_trouble,dist_sensation,multiple_paths,recsys_personalization,diversity,theme_path,geolocalisation_acceptance,context_dependence,mood_dependence,sleepiness_dependence,end_visit_physical_sleepiness,end_visit_mental_sleepiness,panel_interest,memory_test_fr,surprise_event_fr,comments_fr,memory_test_en,surprise_event_en,comments_en,musHabit_archeo,musHabit_histArt,musHabit_castle,musHabit_contemporary,musHabit_else,musHabit_fineArt,musHabit_natHist,musHabit_nature,musHabit_none,musDisco_else,musDisco_familyFriends,musDisco_magazine,musDisco_media,musDisco_nothing,musDisco_socNetwork,wantedFunc_catalog,wantedFunc_else,wantedFunc_games,wantedFunc_map,wantedFunc_nothing,wantedFunc_reco,wantedFunc_thematicTour,visit_duration_limited,gender_code
201902201600,160.46273808569958,1140324.6794323549,282555.01348953205,3300738.02835025,0.2198952879581152,0.2582897033158813,2.724295532846301,573,2662.0,35.58923845797393,164.0,38,94571.11440846548,0.0198136175775403,13.593557314814817,0.8564988730084937,0.3947268376003771,0.2041884816753926,5.872600349040139,0.0,0.3860083926099245,0.999999999999976,0.2181500872600349,1.8205968808510644,14.87886506589783,0.7678883071553229,0.1553228621291448,0.0767888307155322,0.2586647051187746,16,0.9773123909249564,1.2906798556842245,10.326723757133,4113.692173526892,25654.54567189248,1040.9743814343974,44.542512944566695,0.1151832460732984,100,0.0023933053239089,2.253944402653931,2019/02/20 4:59:37 PM UTC+2,201902201600,55,man,"Velle-sur-Moselle, France",french,Native/bilingual,BTEC Higher National Diploma,1,5,5,1,5,Yes,2,About a year ago,group,unlimited,Normal vision,1,1,5,5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,2019/02/20 5:59:11 PM UTC+2,General level,No involvement,A few times a year,Yes,Yes,No,4,4,1,1,1,5,1,5,3,3,1,1,1,1,1,4,J'ai passé plus de temps sur la partie RDC. J'ai appris qu'il y avait un grand nombre d'artistes dont je connaissais le nom mais pour lesquels j'ignorais qu'ils étaient lorrains ou ayant habité Nancy.,L'art contemporain ça me surprend toujours.,Rien,"I spent more time on the ground floor section. I learned that there were a large number of artists whose names I knew, but who I didn't know were from Lorraine or had lived in Nancy.",Contemporary art always surprises me.,Nothing,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1.0
201902201610,167.0322792204622,1280002.8864092173,282555.01348953205,3300738.02835025,0.1478439425051334,0.2607802874743326,2.9961461873978217,487,2632.0,33.0320308427837,196.0,33,86894.12683203378,0.0241111873092423,9.869145079999988,0.7522796352412094,0.5479975990878732,0.1663244353182751,6.24435318275154,0.0,0.4052561463819318,0.9999999999999708,0.1806981519507187,1.8200697419362009,14.53357258108335,0.893223819301848,0.0492813141683778,0.0574948665297741,0.2209124158204502,10,0.973305954825462,1.388957927977416,10.232412276877875,4350.61403679716,20264.119552965727,986.85938973157,27.640703032958616,0.1170431211498973,72,0.0021131713790265,1.641337385980821,2019/02/20 5:01:38 PM UTC+2,201902201610,56,woman,"Velle-sur-Moselle, France",french,Native/bilingual,BTEC Higher National Diploma,3,5,5,1,5,Yes,5,About a year ago,group,unlimited,"Normal vision with visual correction device (glasses, lenses)",2,2,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019/02/20 5:57:38 PM UTC+2,General level,No involvement,A few times a year,Yes,Yes,No,4,4,3,1,1,4,5,5,5,2,3,4,2,1,1,0,Revu des tableaux apprécié,"Il manque beaucoup de tableaux qui sont en cours d'affichage, deux oeuvres contemporaines immenses une en noir et blanc et l'autre en gris qui prennent la moitié d'un mur",Rien,I saw once again some much-loved paintings,"A lot of the paintings on display are missing, two huge contemporary works, one in black and white and the other in gray, which take up half a wall.",Nothing,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0.0
201902211210,158.7641260774725,1418780.7738370886,282555.01348953205,3300738.02835025,0.2235897435897436,0.518974358974359,2.86414911015264,975,3992.0,26.614098841603337,271.0,74,105978.69586781888,0.0296897472440679,17.31547883516485,1.1122244488810789,0.3669331292410685,0.2615384615384615,5.6,0.0,0.4249651746369568,0.9999999999999788,0.1056410256410256,1.5276804325889757,14.480507671790582,0.6758974358974359,0.2748717948717948,0.0492307692307692,0.2691953137043317,17,0.9856410256410256,1.3788514128540037,9.542482706186806,4146.01411809906,27076.95633365805,1288.939910173441,46.62439480464682,0.1015384615384615,137,0.0029094766082259,2.0591182364419973,2019/02/21 1:16:48 PM UTC+2,201902211210,28,man,"Natal, Brazil",Brazilian,Do not know,"Master's Degree, MS/MSc",5,4,3,3,5,No,0,Never,alone,unlimited,"Normal vision with visual correction device (glasses, lenses)",1,2,4,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2019/02/21 2:40:58 PM UTC+2,General level,No involvement,A few times a year,No,Yes,No,5,4,4,1,3,0,0,0,0,0,1,5,5,4,2,2,Rien,Salle des miroirs,"J'ai remarqué que les peintures religieuses se trouvent au dernier étage, et je ne le saurais pas si je n'y étais pas allé.",Nothing,Mirror room,"I noticed that religious paintings are in the last floor, and I wouldn't know if I didn't go there.",1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1.0
201902211400,190.22298481146623,1300786.2909142154,282555.01348953205,3300738.02835025,0.1868327402135231,0.3451957295373665,2.748119266334668,562,3086.0,25.623708334962167,211.0,61,78996.64467276337,0.0326418643015968,12.645295539682564,1.1860012961532211,0.5148838517199703,0.2366548042704626,5.610320284697509,0.0,0.5250456408273395,0.9999999999999728,0.1530249110320284,1.6889011927076891,14.911510009138226,0.0871886120996441,0.0053380782918149,0.9074733096085408,0.7627224775879129,9,0.9750889679715302,1.1232786669422516,7.891956356509359,3931.00540638076,17497.277253311542,1113.9450383755434,94.8254991945752,0.1067615658362989,88,0.0023887135696658,1.7109526895325158,2019/02/21 2:10:00 PM UTC+2,201902211400,36,man,"Nancy, France",french,Native/bilingual,PhD,2,4,3,2,4,Yes,20,A few weeks ago,alone,unlimited,"Normal vision with visual correction device (glasses, lenses)",2,3,5,5,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,2019/02/21 4:30:08 PM UTC+2,General level,No involvement,A few times a year,No,Yes,Yes but I did not use it during the visit,5,5,3,1,2,4,3,5,4,5,2,1,2,2,3,4,"J'ai découvert que les deux grands tableaux dans le hall d'entrée ont été réalisés pour Louis XIV. De même il y a un grand tableau au 1er étage pour Marie Leczinska, femme de Louix XV. J'ai appris que les dragons représentaient le Yang dans la culture japonaise. Et j'ai appris qu'il y avait un tableau de Georges de la Tour (le souffleur à la pipe) qui existe en 9 versions différentes. Celui exposé au musée des beaux-arts de Nancy fait partie du trésor de guerre nazi puisqu'il a été acquis par Göring dans des conditions troubles.","Il y a deux portraits au 1er étage dont les protagonistes sont très ressemblants avec des acteurs contemporains. L'auto-portrait de Falconnet qui me fait penser à Christoph Walt et un autre portrait qui ressemble à Mark Hamill. J'ai été surpris également par le tableau équestre d'une femme au 1er étage datant du XVIIème siècle. Elle est habillée comme un homme et de loin on dirait un homme ce qui, je pense, est rare pour l'époque. La forme de certains tableaux est également étonnante (tableau en forme de lunettes près de l'escalier au bout de la salle Prouvé. Enfin j'ai lu qu'un peintre dont j'ai oublié le nom (au RDC) avait peint un enterrement avec l'idée de montrer le sentiment d'accomplissement d'une tâche pénible.",J'aime beaucoup Emile Friant. Je suis toujours un peu dérouté sur le sens de visite dans la grande salle du RDC.,"I discovered that the two large paintings in the entrance hall were made for Louis XIV. Similarly, there's a large painting on the 1st floor for Marie Leczinska, wife of Louix XV. I learned that dragons represent Yang in Japanese culture. And I learned that there's a painting by Georges de la Tour (the pipe-blower) that exists in 9 different versions. The one on display at Nancy's Musée des Beaux-Arts is part of the Nazi war treasure trove, having been acquired by Göring under murky circumstances.","There are two portraits on the 1st floor whose protagonists are very similar to contemporary actors. Falconnet's self-portrait reminds me of Christoph Walt, and another portrait resembles Mark Hamill. I was also surprised by the 17th-century equestrian painting of a woman on the 1st floor.She's dressed like a man and from a distance looks like a man, which I think is rare for the period. The shape of some of the paintings is also astonishing (the spectacle-shaped painting near the staircase at the end of the Prouvé room). Finally, I read that a painter whose name I've forgotten (in the ground floor) painted a funeral with the idea of showing the feeling of accomplishment of a painful task.",I really like Emile Friant. I'm still a bit confused about the direction of the visit in the large room on the ground floor.,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1.0
201902211600,226.64502482821592,1479010.4591191332,282555.01348953205,3300738.02835025,0.1714285714285714,0.5714285714285714,3.096885611708599,280,1550.0,33.39456111783569,76.0,22,51768.378348156446,0.0740232364891776,9.307678875000002,0.8516129031928408,0.1377327647019015,0.3142857142857143,5.378571428571429,0.0,0.4362039367744373,0.9999999999999616,0.0178571428571428,1.3375828115600048,10.332203077765673,0.8642857142857143,0.0,0.1357142857142857,0.2668571428571428,6,0.9571428571428572,1.7619152264408888,10.104327101590457,3775.364777391575,14743.852785100464,1264.80208990429,22.96493538795165,0.1464285714285714,43,0.001644294138856,1.6645161289678252,2019/02/21 4:38:45 PM UTC+2,201902211600,46,man,"Fleville, France",french,Native/bilingual,BTEC Higher National Diploma,1,5,5,5,3,No,0,Never,group,unlimited,Normal vision,4,1,2,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2019/02/21 5:19:21 PM UTC+2,Low level,No involvement,rarely or never,No,Yes,No,4,4,1,1,1,3,3,5,5,5,2,2,4,1,1,4,On a vu la peinture du sauvetage d'une fille de la mythologie (Persée). Nous avons vu une film racontant la même histoire il y a pas longtemps.,Il y a beaucoup de scènes bibliques.,Rien,We saw the painting of the rescue of a mythological girl (Perseus). We saw a film telling the same story not long ago.,There are a lot of biblical scenes.,Nothing,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1.0
201902211610,222.6377542744817,1516025.3879774525,282555.01348953205,3300738.02835025,0.1702898550724637,0.5905797101449275,2.914128461345104,276,1560.0,32.95252353821152,61.0,25,51230.06318333809,0.0267649227165762,9.777832076923085,0.9615384615014791,0.6591556359189084,0.3079710144927536,5.456521739130435,0.0,0.4370067935423006,0.99999999999996,0.0108695652173913,1.3530605725490246,10.351934963062936,0.8442028985507246,0.0,0.1557971014492753,0.2771506874767744,5,0.9565217391304348,1.389643355604264,6.573106839062394,3604.296423198469,14106.092530008986,1276.121943084383,55.38686235671884,0.1159420289855072,42,0.0016762767308465,1.6153846153224851,2019/02/21 4:40:03 PM UTC+2,201902211610,12,woman,"Fleville, France",french,Native/bilingual,No diploma,1,3,3,2,3,Yes,1,Several years ago,group,unlimited,Normal vision,2,1,3,5,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2019/02/21 5:20:19 PM UTC+2,No knowledge,No involvement,rarely or never,No,Yes,No,3,2,1,1,1,0,0,0,0,0,1,1,1,1,1,4,La peinture avec Persée et Pégase,Rien,Rien,Painting with Perseus and Pegasus,Nothing,Nothing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0
201902211700,189.0561956161632,1543999.5215643975,323760.68074737914,3300738.02835025,0.0920245398773006,0.4693251533742331,2.9393392609914923,326,2442.0,31.077762845205942,117.0,33,75687.19831001882,0.0266743422759554,9.095961333333348,0.8108108107908892,0.1488197626125611,0.3190184049079754,5.708588957055214,0.0,0.4948336052035698,0.9999999999999608,0.0521472392638036,1.554056849336669,9.757821494038504,0.0736196319018405,0.0,0.9263803680981596,0.8128884601277238,7,0.9570552147239264,1.9449614666578168,10.572630832120815,3308.9872254338406,12910.919957296734,1072.8398089479529,46.31024386831147,0.1380368098159509,51,0.0019954802771475,1.253071253040465,2019/02/21 5:24:25 PM UTC+2,201902211700,43,woman,"Fleville, France",french,Native/bilingual,A levels,1,2,4,1,5,No,0,Never,group,unlimited,Normal vision,1,1,3,5,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2019/02/21 6:20:49 PM UTC+2,Low level,No involvement,A few times a year,Yes,Yes,No,5,4,1,1,1,5,1,5,5,5,3,2,1,1,2,3,J'ai vu le baptême du Christ au 2ème étage. Il y a un autre tableau de Doré représentant une forêt inspirée des Vosges.,Un tableau en longueur avec une femme et un chien au RDC.,Rien,I saw the Baptism of Christ on the 2nd floor. There's another painting by Doré depicting a forest inspired by the Vosges.,A long painting with a woman and a dog on the ground floor.,Nothing,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0.0
201902211710,188.44186349341936,1502801.3732469662,323760.68074737914,3300738.02835025,0.1288343558282208,0.4539877300613497,2.833087196132188,326,2444.0,34.520007493071326,102.0,36,84252.69885470674,0.0387314876227558,6.628446583333324,0.8837970539881229,0.1488197626125611,0.4447852760736196,5.533742331288344,0.0,0.4858333046343617,0.9999999999999646,0.0429447852760736,1.5211206797321966,10.91051437760132,0.0736196319018405,0.0,0.9263803680981596,0.8129813340295,12,0.9570552147239264,2.105063958351805,10.604194402717615,3389.663449930857,14522.073548716184,1120.727762637105,40.56730457120477,0.0889570552147239,59,0.0020889465216385,1.448445171813868,2019/02/21 5:28:14 PM UTC+2,201902211710,19,woman,"Fleville, France",french,Native/bilingual,Middle school,1,4,1,1,5,No,0,Never,group,unlimited,Normal vision,1,1,3,3,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2019/02/21 6:20:40 PM UTC+2,Low level,No involvement,A few times a year,No,Yes,Yes but I did not use it during the visit,4,5,1,1,2,0,0,0,0,0,1,1,1,1,1,1,Rien,La grandeur de certains de tableaux,Rien,Nothing,The grandeur of some of the paintings,Nothing,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0.0
201902221020,182.797976948808,1470366.479104169,323760.68074737914,3300738.02835025,0.0675675675675675,0.4405405405405405,3.334358988195733,740,4686.0,16.733707464784157,112.0,57,78392.78867121338,0.0818763669871237,20.71488548648647,0.7298335467256103,0.820276062561775,0.2351351351351351,6.585135135135135,0.0,0.4399105330239052,0.99999999999997,0.0256756756756756,1.4627031712504943,10.059105444652744,0.9310810810810812,0.0,0.0689189189189189,0.2048851668569978,10,0.9851351351351352,1.702964547273474,8.881548536985527,3950.179133770516,18575.488843004405,1152.288314395854,125.77665162568609,0.05,88,0.0026533822883727,1.1267605633658546,2019/02/22 11:26:27 AM UTC+2,201902221020,14,woman,"Neuves-maisons, France",french,Native/bilingual,Middle school,1,4,5,3,3,No,0,Never,group,unlimited,"Normal vision with visual correction device (glasses, lenses)",4,2,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2019/02/22 12:55:06 PM UTC+2,General level,No involvement,A few times a year,No,Yes,No,5,5,4,1,2,4,4,4,2,5,1,1,2,3,3,3,Rien,"La taille des tableaux, certains sont très grands",Rien,Nothing,"The size of the paintings, some are very large.",Nothing,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0.0
201902221200,186.9216302820116,1431806.9478089423,282555.01348953205,3300738.02835025,0.238095238095238,0.3880952380952381,3.029862500015549,420,3392.0,21.62541733376934,143.0,63,73122.57164734762,0.0538143118044021,11.2015367142857,1.1143867924331183,0.0051483421348574,0.2619047619047619,6.311904761904762,0.0,0.5061741722034622,0.9999999999999506,0.0261904761904761,1.4689459873392046,15.063951455303004,1.0,0.0,0.0,0.1235259433962264,6,0.9714285714285714,1.6476951126659931,9.271161117421716,1575.229303995441,9994.85984999063,1153.0709698884962,105.23903341785515,0.0523809523809523,52,0.002569214919551,0.9198113207384468,2019/02/22 1:18:55 PM UTC+2,201902221200,38,woman,"Karlsruhe, Germany",russian and german,Do not know,"Master's Degree, MS/MSc",2,4,5,2,5,Yes,1,About a year ago,group,unlimited,"Normal vision with visual correction device (glasses, lenses)",2,3,4,5,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2019/02/22 2:33:43 PM UTC+2,Low level,No involvement,A few times a year,Yes,Yes,No,4,5,4,1,3,0,0,0,0,0,4,2,4,2,3,0,La forme des cadres est parfois arrondie (comme les arbres et les racines) et s'inspire de la nature [note de l'expérimentateur : Ecole de Nancy]. ,J'ai été surpris par la technique utilisant de l'Eau-Forte / acide nitrique sur du parchemin [surprise par la technique utilisant de l'Eau-Forte / acide nitrique sur du parchemin],"Les cartels n'étaient qu'en français. Il serait utile de les avoir en anglais. Normalement, je les aurais lues.",The form of the frames are sometimes rounded (like trees and roots) and it is inspired from the Nature [note de l'expérimentateur : Ecole de Nancy]. ,I have been surprised by a painting technique on a parchment [surprise par la technique utilisant de l'Eau-Forte / acide nitrique sur du parchemin],The plates were only in French. It would be useful to have them in english. Normally I would have read them.,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.0
201902221210,191.65043234374068,1665308.220227786,282555.01348953205,3300738.02835025,0.1582568807339449,0.4472477064220183,3.698415095182396,436,3466.0,23.84349746947884,131.0,61,82353.48125876008,0.0629709646028121,12.406444578947378,1.0559723023475598,0.2282562719074999,0.1146788990825688,6.160550458715596,0.0,0.3903717914677454,0.999999999999966,0.0252293577981651,1.4860890645054516,13.027457744316909,0.963302752293578,0.0,0.036697247706422,0.1529907833369508,3,0.970183486238532,1.746280982939152,9.806027060461057,3983.207986055076,17934.29140105459,1010.2274417646786,52.71747280336802,0.1490825688073394,56,0.0019035700332044,0.9694171955977596,2019/02/22 1:18:06 PM UTC+2,201902221210,43,man,"Karlsruhe, Germany",german,Do not know,"Master's Degree, MS/MSc",3,3,4,4,3,Yes,1,About a year ago,group,unlimited,Normal vision,1,1,4,5,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2019/02/22 2:27:59 PM UTC+2,General level,No involvement,A few times a year,Yes,Yes,No,4,4,3,3,3,3,0,4,3,3,2,2,2,3,2,4,Rien,Rien,Rien,Nothing,Nothing,Nothing,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1.0
201902221400,166.71957072434003,1472373.2400151505,282555.01348953205,3300738.02835025,0.1154102735156771,0.5770513675783856,3.050351314237605,1499,5096.0,26.73454193965413,171.0,78,136122.00804394702,0.0381155349362761,20.34034124691358,0.9183673469279626,0.0155326284308401,0.2334889926617745,5.974649766511007,0.0,0.3264138094690565,0.9999999999999852,0.0653769179452968,1.5139521495883732,12.07976516964427,0.5610406937958639,0.3769179452968645,0.0620413609072715,0.3173853212450372,30,0.989993328885924,1.4928766267642293,10.705917966302536,4308.469675818361,45428.44554863973,1323.9003391148824,26.63073719431345,0.0560373582388258,164,0.0024316952498142,1.930926216617768,2019/02/22 3:09:24 PM UTC+2,201902221400,21,man,"Nancy, France",Syrian,Advanced,A levels,3,4,4,3,4,Yes,2,About a year ago,alone,unlimited,Normal vision,2,2,3,4,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2019/02/22 4:45:42 PM UTC+2,General level,No involvement,One or more times a month,No,Yes,Yes but I did not use it during the visit,5,5,4,3,2,5,5,5,4,5,4,4,4,2,1,4,J'ai remarqué qu'il y avait une erreur sur le lien de décès de l'artiste Étienne Cournault. Il s'agit d'un artiste que j'apprécie et il y a une information contradictoire sur le lieu de sa mort entre deux cartels différents ce qui m'a permis de découvrir qu'il est mort à Malzéville et non pas à Paris.,Rien,Rien,"I noticed an error on the death link for artist Étienne Cournault. He's an artist I like, and there's contradictory information on the place of his death between two different cartels, which allowed me to discover that he died in Malzéville and not in Paris.",Nothing,Nothing,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1.0
201902221410,224.15000208664927,1077441.3628734169,282555.01348953205,3300738.02835025,0.4864253393665158,0.2986425339366516,3.6812429672443887,442,4428.0,15.147104419728445,179.0,71,66855.04938546343,0.5777339912400187,7.1082546999999945,0.96205962058317,0.5965314193427673,0.2285067873303167,4.916289592760181,0.0,0.587426387792592,0.9999999999999588,0.0588235294117647,1.4974396305768454,4.22771392100292,0.0520361990950226,0.0,0.9479638009049772,0.8587352389360998,7,0.9705882352941176,1.817510154988546,12.431590894700737,4175.055749494561,9994.643731880104,952.7375951427856,103.71396167799686,0.0475113122171945,34,0.0014035020348255,0.4607046070398278,2019/02/22 3:10:22 PM UTC+2,201902221410,36,woman,"Charleville-Mézières, France",belgian,Native/bilingual,"BA, BS/BSc",1,4,4,1,4,No,0,Never,group,120,Normal vision,1,1,3,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2019/02/22 4:50:35 PM UTC+2,Art lover,No involvement,A few times a year,Yes,Yes,No,5,4,3,1,1,0,0,0,0,0,4,5,1,1,3,5,"Énormément de peintre flamand, thématique religion, beaucoup d'anciens tableaux","La pièce miroir/lumière, vraiment bonne surprise : féérique",Rien,"Lots of Flemish painters, religious themes, lots of old paintings","The mirror/light room, a really good surprise: enchanting",Nothing,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0.0
201902221600,202.8169713266635,1917915.8961612144,282555.01348953205,3300738.02835025,0.0909090909090909,0.6797520661157025,3.794414146707458,484,3384.0,29.13160344603115,195.0,48,98426.04788780984,0.0425004983279891,13.439834684210522,0.8510638297721443,1.0137761503665104,0.1260330578512396,5.316115702479339,0.0,0.4473082969030895,0.999999999999975,0.134297520661157,1.6779408994756952,9.40142100072008,0.7252066115702479,0.0,0.274793388429752,0.3390810913779966,20,0.9731404958677686,1.978454904904364,8.72913772522825,3248.7224841779744,22064.50048477396,1147.3537687860012,50.88585211319816,0.1136363636363636,73,0.001828570483792,1.2943262411118028,2019/02/22 5:06:10 PM UTC+2,201902221600,28,man,"Nancy, France",french,Native/bilingual,PhD,5,2,3,5,5,No,0,Never,group,unlimited,Normal vision,2,1,4,5,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,2019/02/22 6:16:44 PM UTC+2,Low level,No involvement,A few times a year,No,Yes,No,4,5,1,1,1,4,5,3,4,5,5,4,1,1,4,3,"Certains tableaux ne sont pas uniquement des dessins mais souvent c'est un témoignage du passé, ça raconte une vraie histoire.",Il n'y a aucun homme qui a des poils sur le torse.,Rien,"Some paintings are not just drawings, but often a testimony to the past, telling a real story.",No man has chest hair.,Nothing,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1.0
201902221610,194.256765692108,1594288.9003813134,282555.01348953205,3300738.02835025,0.1934604904632152,0.6130790190735694,3.1060405487830405,367,3148.0,26.8221749015935,179.0,64,84280.41480644875,0.0167568132505327,13.028902571428564,1.2198221092524812,0.6420687276179072,0.3623978201634877,6.226158038147139,0.0,0.3746281796685208,0.9999999999999676,0.0299727520435967,1.47428055198376,12.13643676001779,0.9564032697547684,0.0,0.0435967302452316,0.1497235388413213,14,0.9700272479564032,2.0646969661698718,11.30371113946774,4336.102805475079,19370.35994972805,1276.0611627288542,58.016724930344665,0.0817438692098092,70,0.002259949094225,1.334180431994901,2019/02/22 5:08:23 PM UTC+2,201902221610,27,non_binary,"Nancy, France",french,Native/bilingual,"Master's Degree, MS/MSc",1,4,1,5,5,Yes,3,Several years ago,group,unlimited,"Normal vision with visual correction device (glasses, lenses)",3,1,2,5,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2019/02/22 6:17:49 PM UTC+2,No knowledge,No involvement,A few times a year,Yes,Yes,No,4,5,5,1,3,5,5,5,5,3,3,5,4,4,2,1,Les torses d'homme sont toujours imberbes,Sensibilité particulière au traitement de la lumière dans les tableaux et les cadres qui sont très impressionnants,Rien,Men's torsos are always beardless,"Particular sensitivity to the treatment of light in the paintings and frames, which are very impressive.",Nothing,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,
201902231200,180.3453370447633,1531588.208619067,282555.01348953205,3300738.02835025,0.1619718309859155,0.4612676056338028,3.1356065989522666,852,3398.0,25.869496920887723,194.0,59,87636.28664874024,0.0264895861088718,11.597144761904747,1.041789287797967,0.8207631022540824,0.1866197183098591,5.605633802816901,0.0140845070422535,0.3921982400740975,0.9999999999999746,0.142018779342723,1.681342793803893,13.198707879716467,0.6584507042253521,0.3262910798122065,0.0152582159624413,0.2580570730642438,6,0.9812206572769951,1.4418145807889728,9.085764774459417,4067.7343450829458,23834.801050295693,1158.952047182197,7.333927585310522,0.0715962441314554,112,0.0028560673516028,1.977633902260548,2019/02/23 1:10:15 PM UTC+2,201902231200,28,man,"Nancy, France",french,Native/bilingual,"Master's Degree, MS/MSc",4,2,3,3,4,Yes,1,Several years ago,alone,unlimited,Normal vision,3,2,3,4,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2019/02/23 2:20:56 PM UTC+2,Low level,No involvement,A few times a year,No,No,No,4,4,3,1,2,0,0,0,0,0,2,2,3,4,3,5,"J'ai appris que les styles de siège de la première salle au RDC avaient un style épuré (recherche de formes simples géométriquement) [Collection Prouvé]. Au 2ème étage, une femme est représentée avec plein de légumes par terre jonchant le sol et ces légumes représentent les 4 saisons. Cela signifie que la scène est immuable par rapport au temps car il y a des légumes frais des 4 saisons.",La taille de certains tableaux qui sont vraiment très grands,Rien,"I learned that the seating styles in the first room on the ground floor had a purified style (search for geometrically simple forms) [Collection Prouvé]. On the 2nd floor, a woman is depicted with lots of vegetables on the ground, representing the 4 seasons. This means that the scene is unchanging with respect to time, as there are fresh vegetables from all 4 seasons.","The size of some of the paintings, which are really quite large.",Nothing,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0
