timestamp,floorNumber,paintingId
95.072824,0,0_0570
305.118296,0,0_0334
320.066275,0,0_0809
320.500421,0,0_0824
325.269308,0,0_0821
330.232066,0,0_0813
345.182563,0,0_0826
447.631385,0,0_0890
485.191778,0,0_0301
495.019887,0,0_0302
495.588784,0,0_0924
505.108564,0,0_0920
510.122343,0,0_0303
511.707122,0,0_0922
520.11234,0,0_0906
525.853981,0,0_0932
565.880216,0,0_0865
620.066851,0,0_0861
666.066818,0,0_0869
678.309581,0,0_0841
699.726747,0,0_0843
730.234021,0,0_0851
735.205864,0,0_0847
738.708168,0,0_0848
750.096249,0,0_0851
752.162938,0,0_0859
755.215344,0,0_0879
785.008498,0,0_0887
786.475785,0,0_0883
795.086772,0,0_0887
867.738467,1,1_0987
875.487717,1,1_0985
895.026616,1,1_0983
947.804952,1,1_0981
960.084039,1,1_0983
975.155741,1,1_0978
976.397658,1,1_0976
1195.10115,1,1_5909
1231.77735,1,1_5781
1237.039634,1,1_0016
1247.435955,1,1_5779
1318.064177,1,1_5775
1362.261062,1,1_5911
1364.341238,1,1_5913
1370.038625,1,1_5915
1377.070443,1,1_5917
1385.029301,1,1_0078
1440.203752,1,1_0058
1469.128307,1,1_5928
1580.138648,1,1_0060
1610.014675,1,1_0062
1620.077479,1,1_0124
1630.742885,1,1_5899
1635.135324,1,1_0053
1692.904507,1,1_0131
1835.880909,1,1_0118
1860.231635,1,1_0101
1862.750346,1,1_0095
1870.733539,1,1_0103
1925.247643,1,1_5864
1930.144121,1,1_0135
1935.349054,1,1_5862
1990.073854,1,1_0187
2050.246301,1,1_0178
2090.005146,1,1_0193
2095.180329,1,1_0172
2100.061797,1,1_0174
2116.410859,1,1_0206
2130.002754,1,1_0208
2140.086262,1,1_5876
2175.004071,1,1_0210
2183.394256,1,1_0212
2185.188423,1,1_5874
2195.056698,1,1_0187
2235.896702,1,1_0235
2265.159831,1,1_0239
2287.422167,1,1_0235
2345.540578,1,1_0228
2351.810869,1,1_0222
2377.270201,1,1_0270
2407.072631,1,1_0272
2445.127861,1,1_0283
2450.055008,1,1_0272
2485.149002,1,1_5858
2500.191411,1,1_0283
2515.011723,1,1_0280
2515.825082,1,1_0276
2527.808078,1,1_0274
2535.256359,1,1_5872
2535.887878,1,1_5870
2545.143322,1,1_5868
2596.944017,1,1_0268
2616.449781,1,1_5870
2650.006225,1,1_5872
2655.073023,1,1_0274
2665.164759,1,1_0303
2670.064681,1,1_0326
2670.821068,1,1_0324
2680.145738,1,1_0322
2681.010349,1,1_0326
2683.641745,1,1_0328
2685.077817,1,1_0324
2690.051728,1,1_0328
2695.063846,1,1_0320
2716.546785,1,1_0324
2735.008116,1,1_0328
2747.218089,1,1_0311
2771.425117,1,1_0307
2795.247135,1,1_0337
2796.790993,1,1_0339
2800.044925,1,1_0341
2830.040645,1,1_0345
2855.028404,1,1_0356
2856.04873,1,1_0352
2865.203011,1,1_0358
2872.500256,1,1_0360
2880.227828,1,1_0363
2910.12282,1,1_0379
2926.158258,1,1_0365
2950.164072,1,1_0368
2955.126749,1,1_5845
2980.109601,1,1_0387
2995.232523,1,1_5845
3025.553646,1,1_0395
3030.049762,1,1_0391
3096.529105,2,2_2924
3102.367627,2,2_2932
3110.25653,2,2_2930
3120.094917,2,2_2932
3155.264112,2,2_2934
3157.462142,2,2_2936
3170.0092,2,2_2922
3177.130706,2,2_0417
3187.430581,2,2_0422
3190.051012,2,2_0417
3201.162568,2,2_0422
3205.196975,2,2_2904
3220.113429,2,2_2902
3242.281486,2,2_2900
3275.109752,2,2_0459
3310.720255,2,2_2869
3340.018927,2,2_2840
3435.113199,0,0_5830
