timestamp,floorNumber,paintingId
21.977986,0,0_0570
45.190493,0,0_0571
50.980271,0,0_0574
55.147294,0,0_0572
200.237402,0,0_0675
220.216381,0,0_0670
230.104031,0,0_0668
245.150375,0,0_0772
260.043318,0,0_0781
290.227331,0,0_0787
297.37068,0,0_0785
315.060783,0,0_0776
345.067802,0,0_0334
360.161607,0,0_0801
371.768969,0,0_0803
385.390073,0,0_0337
410.160649,0,0_0809
476.786502,0,0_0353
480.239035,0,0_0356
495.177799,0,0_0967
497.466705,0,0_0969
525.209483,0,0_0841
542.093716,0,0_0869
545.477432,0,0_0843
555.310971,0,0_0869
608.025359,0,0_0890
630.170921,0,0_0887
642.347027,0,0_0439
667.57663,0,0_0879
700.356723,0,0_0894
728.509756,0,0_0731
740.258418,0,0_0733
745.113264,0,0_0739
762.542332,0,0_0767
765.031721,0,0_0765
770.053822,0,0_0763
785.115661,0,0_0749
795.142545,0,0_0729
810.036324,0,0_0720
828.980832,0,0_0680
830.202589,0,0_0678
870.185199,0,0_5834
871.39186,0,0_5838
880.094213,0,0_5836
940.037181,1,1_0210
947.013331,1,1_0212
955.243945,1,1_0210
971.344878,1,1_5860
990.029347,1,1_0160
995.242303,1,1_0187
1015.193726,1,1_0189
1020.10053,1,1_0191
1050.010448,1,1_0218
1055.00038,1,1_0222
1075.151517,1,1_0235
1087.563402,1,1_0241
1098.068386,1,1_0243
1115.18661,1,1_0266
1126.54088,1,1_0268
1142.682908,1,1_5870
1165.094118,1,1_5872
1170.15849,1,1_0274
1185.017388,1,1_0276
1200.090193,1,1_0280
1205.105257,1,1_0283
1262.32807,1,1_0303
1275.07298,1,1_0307
1295.206278,1,1_0305
1307.357619,1,1_0360
1325.238069,1,1_0358
1335.20361,1,1_0356
1350.046147,1,1_0345
1362.293057,1,1_0341
1396.464277,1,1_0337
1396.935777,1,1_0339
1402.747899,1,1_0337
1416.361573,1,1_0379
1446.410236,1,1_0370
1465.11663,1,1_0377
1476.380592,1,1_0373
1500.158244,1,1_0379
1527.995984,1,1_5845
1545.236936,1,1_0395
1550.118227,1,1_0391
1616.816277,2,2_2789
1650.068348,2,2_0527
1655.119808,2,2_2799
1660.191201,2,2_2801
1662.949483,2,2_2803
1675.017889,2,2_2809
1695.209631,2,2_2846
1705.077448,2,2_2842
1710.173329,2,2_2840
1720.120956,2,2_2838
1740.081232,2,2_2836
1785.154705,2,2_2827
1810.12478,2,2_2871
1817.863646,2,2_2873
1822.659365,2,2_2878
1860.15301,2,2_2900
1866.770409,2,2_2902
1895.117545,2,2_2904
1905.053509,2,2_0422
1940.126843,2,2_0417
1960.146849,2,2_2922
