timestamp,floorNumber,paintingId
235.072403,0,0_0675
252.732447,0,0_0680
255.167015,0,0_0678
270.001954,0,0_0689
275.023893,0,0_0694
275.355937,0,0_0696
280.160404,0,0_0694
282.71545,0,0_0692
295.032253,0,0_0720
310.137311,0,0_0938
325.10764,0,0_0767
330.121676,0,0_0757
335.125638,0,0_0767
355.033494,0,0_0821
365.521873,0,0_0813
368.532212,0,0_0815
392.407362,0,0_0809
395.340111,0,0_0337
410.028779,0,0_0958
412.585797,0,0_0841
415.059471,0,0_0960
420.171193,0,0_0353
425.130607,0,0_0967
430.14463,0,0_0969
446.226361,0,0_0861
456.375851,0,0_0869
495.044917,0,0_0861
500.242903,0,0_0869
515.119747,0,0_0859
565.495511,0,0_0875
575.576697,0,0_0879
590.038096,0,0_0875
611.517893,0,0_0881
615.001806,0,0_0883
620.117542,0,0_0439
637.752637,0,0_0887
651.749462,0,0_0890
710.218851,0,0_0920
715.257027,0,0_0922
720.192486,0,0_0303
767.265091,0,0_0855
769.44829,0,0_0853
771.929698,0,0_0855
800.111982,0,0_0853
810.168376,0,0_0847
811.820205,0,0_0848
816.861806,0,0_0847
820.005178,0,0_0845
826.537914,0,0_0851
837.578257,0,0_0859
895.166161,0,0_0733
899.366042,0,0_0731
920.017376,0,0_0733
938.151863,0,0_0731
955.26465,0,0_0938
956.443223,0,0_0729
975.162398,0,0_0767
997.16722,0,0_0847
1030.447329,0,0_0869
1045.069764,0,0_0861
1126.052788,0,0_0869
1130.186101,0,0_0841
1151.277491,0,0_0861
1175.191575,0,0_0841
1226.248683,1,1_0976
1240.025456,1,1_0978
1288.785254,1,1_0987
1300.141884,1,1_0983
1305.174327,1,1_0985
1337.283039,1,1_0987
1343.010308,1,1_0983
1396.55579,1,1_0976
1430.767885,1,1_0014
1495.215291,1,1_5783
1495.675684,1,1_5781
1552.33165,1,1_5911
1580.196678,1,1_5913
1605.055439,1,1_5915
1625.090334,1,1_5917
1642.776458,1,1_0078
1743.06821,1,1_5907
1744.250751,1,1_0074
1748.142216,1,1_5894
1751.474115,1,1_5907
1755.200192,1,1_0074
1775.585819,1,1_5907
1790.789001,1,1_0141
1837.223891,1,1_0053
1852.51795,1,1_0133
1912.15168,1,1_0178
1918.410759,1,1_0193
1920.253811,1,1_0178
1952.091727,1,1_0280
1962.067037,1,1_5872
1986.061119,1,1_0311
2055.084261,1,1_0365
2055.891402,1,1_0368
