timestamp,floorNumber,paintingId
65.206946,0,0_0573
85.158432,0,0_0570
250.099383,0,0_0577
630.057273,0,0_0789
645.265227,0,0_0785
661.53442,0,0_0789
680.242363,0,0_0787
705.594457,0,0_0334
728.775558,0,0_0821
741.477621,0,0_0813
752.188121,0,0_0815
795.078089,0,0_0826
860.668616,0,0_0718
865.877141,0,0_0720
892.672184,0,0_0689
945.011203,0,0_0678
1110.111265,0,0_0749
1130.013017,0,0_0761
1146.652976,0,0_0875
1167.174412,0,0_0879
1180.192281,0,0_0887
1217.659826,0,0_0885
1220.429396,0,0_0883
1235.182839,0,0_0439
1268.264294,0,0_0890
1301.8869,0,0_0861
1325.073366,0,0_0869
1340.146169,0,0_0861
1380.467141,0,0_0869
2425.06422,1,1_5909
2442.274654,1,1_5911
2480.761822,1,1_5915
2486.549772,1,1_0078
2510.261799,1,1_5928
2571.886455,1,1_0060
2610.027406,1,1_0124
2631.711285,1,1_0053
2645.241795,1,1_5901
2660.096947,1,1_0141
2705.561091,1,1_5905
2721.045132,1,1_0148
2727.709727,1,1_0158
2730.449221,1,1_0148
2845.250367,1,1_0187
2855.220443,1,1_0174
2887.265941,1,1_0187
3075.157134,1,1_0174
3080.255202,1,1_0193
3082.353196,1,1_0176
3085.183122,1,1_0178
3095.114423,1,1_0174
3100.135429,1,1_0176
3110.069729,1,1_5866
3127.930533,1,1_0178
3130.205706,1,1_0174
3150.145285,1,1_0266
3170.106676,1,1_0268
3187.689757,1,1_5868
3200.683199,1,1_0268
3225.103628,1,1_5870
3250.076045,1,1_5872
3257.757249,1,1_0274
3290.0585,1,1_0303
3297.390712,1,1_0305
3316.69071,1,1_0379
3345.720779,1,1_5848
3373.530724,1,1_0370
3403.411297,1,1_0368
3480.103197,1,1_0222
3483.402361,1,1_0220
3495.12748,1,1_0222
3501.247005,1,1_0220
3510.051308,1,1_0228
3525.024512,1,1_0235
3600.019777,1,1_0241
3612.435515,1,1_0243
3672.843919,1,1_0375
3675.888066,1,1_0368
3793.708968,2,2_2930
3828.258012,2,2_2932
3860.195966,2,2_2934
3900.005354,2,2_2936
3925.272228,2,2_0417
3995.098712,2,2_0422
4035.479355,2,2_2904
4052.784153,2,2_2900
4054.039359,2,2_2902
4135.191984,2,2_2878
4145.2154,2,2_2871
4165.03479,2,2_2869
4173.054742,2,2_0467
4185.47693,2,2_2867
4215.016402,2,2_2836
4220.048878,2,2_2827
4229.617722,2,2_2829
4237.519379,2,2_2824
4242.430166,2,2_2822
4303.052918,2,2_2818
4371.19289,2,2_2840
4372.434265,2,2_2859
4385.076812,2,2_2809
4400.214342,2,2_2801
4410.112668,2,2_2799
4415.331974,2,2_2797
4425.034059,2,2_2852
4446.945381,2,2_0527
4540.189358,0,0_5830
4565.190711,0,0_0562
