timestamp,floorNumber,paintingId
192.246781,0,0_0718
192.966867,0,0_0720
217.09849,0,0_0779
223.637307,0,0_0776
240.001865,0,0_0783
241.31543,0,0_0785
247.406637,0,0_0789
261.44743,0,0_0334
265.258837,0,0_0801
270.82378,0,0_0803
285.60326,0,0_0337
295.253702,0,0_0809
300.208673,0,0_0807
330.925981,0,0_0841
350.576999,0,0_0843
357.737668,0,0_0869
397.098952,0,0_0861
430.790522,0,0_0859
452.274331,0,0_0851
465.047134,0,0_0847
471.866868,0,0_0848
480.200063,0,0_0847
488.835183,0,0_0845
497.972361,0,0_0853
515.210252,0,0_0855
525.303815,0,0_0759
540.167732,0,0_0761
550.030624,0,0_0763
560.244324,0,0_0765
560.447712,0,0_0767
565.135847,0,0_0765
568.628239,0,0_0757
570.078649,0,0_0755
575.253945,0,0_0753
585.094078,0,0_0751
590.005895,0,0_0749
601.399187,0,0_0729
610.961968,0,0_0938
622.634882,0,0_0724
629.539801,0,0_0375
647.301886,0,0_0701
658.259384,0,0_0703
660.375993,0,0_0707
692.313757,0,0_0894
713.574626,0,0_0890
730.074608,0,0_0887
743.571344,0,0_0879
750.501791,0,0_0439
775.189666,0,0_0875
802.079864,0,0_0306
816.891511,0,0_0305
818.607679,0,0_0948
825.508853,0,0_0942
830.65017,0,0_0726
840.051135,0,0_0940
850.168563,0,0_0934
855.1347,0,0_0932
870.818,0,0_0908
881.087939,0,0_0906
885.669419,0,0_0902
892.058965,0,0_0900
900.234409,0,0_0918
910.202918,0,0_0920
923.154829,0,0_0922
926.589317,0,0_0303
932.007512,0,0_0924
938.794231,0,0_0912
940.13085,0,0_0302
955.112758,0,0_0301
960.727165,0,0_0930
965.132624,0,0_0300
970.69068,0,0_0930
990.171542,0,0_0861
1048.064795,1,1_0976
1065.686682,1,1_0978
1076.88421,1,1_0981
1085.108184,1,1_0983
1089.12826,1,1_0987
1095.901541,1,1_0985
1121.988259,1,1_0987
1276.590446,1,1_5909
1306.673788,1,1_5779
1337.806985,1,1_5777
1365.215093,1,1_5775
1383.936836,1,1_0016
1403.322542,1,1_5781
1406.288713,1,1_5783
1407.161828,1,1_5785
1410.129701,1,1_5787
1415.251047,1,1_0014
1455.143568,1,1_5911
1463.808456,1,1_5913
1480.186651,1,1_5915
1515.226145,1,1_5917
1571.763239,1,1_0058
1621.464901,1,1_0078
1713.73836,1,1_0060
1757.384349,1,1_0062
1772.188045,1,1_0124
1797.028467,1,1_5899
1805.753542,1,1_0053
1856.239548,1,1_5901
1870.119325,1,1_0141
1903.498615,1,1_5894
1908.036318,1,1_5892
1915.062077,1,1_0111
1920.262022,1,1_6000
1925.346118,1,1_5896
1935.094091,1,1_0144
1946.588973,1,1_0139
1955.161711,1,1_0148
1964.54758,1,1_5888
1975.033553,1,1_5905
1976.589574,1,1_0158
1980.17158,1,1_5905
1983.517051,1,1_0158
1985.342173,1,1_5905
2007.775401,1,1_0158
2011.019501,1,1_0152
2018.844822,1,1_0150
2031.66116,1,1_0113
2043.200678,1,1_0080
2052.354676,1,1_0118
2054.237067,1,1_0120
2062.692895,1,1_0199
2070.484694,1,1_0133
2080.010083,1,1_0131
2150.096924,1,1_0181
2155.699744,1,1_0183
2168.393154,1,1_5880
2175.776217,1,1_5878
2182.041028,1,1_0101
2184.364014,1,1_0103
2186.085658,1,1_0095
2187.364422,1,1_0097
2190.383727,1,1_5884
2195.015593,1,1_5882
2196.015415,1,1_5886
2202.302508,1,1_0084
2204.680405,1,1_0082
2206.537558,1,1_0080
2215.478994,1,1_0093
2235.355957,1,1_0088
2273.69144,1,1_0174
2277.670939,1,1_0176
2282.30986,1,1_0174
2300.269826,1,1_0172
2309.967439,1,1_0193
2325.635975,1,1_0178
2361.177936,1,1_5860
2370.050068,1,1_0160
2385.124471,1,1_0187
2405.162695,1,1_0189
2415.062058,1,1_0191
2424.856036,1,1_5866
2435.231004,1,1_5864
2440.128605,1,1_5862
2442.908965,1,1_0137
2461.21578,1,1_0135
2482.90951,1,1_0266
2535.10284,1,1_0268
2542.361577,1,1_5868
2547.394574,1,1_5870
2553.242238,1,1_5872
2567.299536,1,1_0274
2570.024868,1,1_0276
2580.13768,1,1_0280
2595.242693,1,1_5858
2600.128374,1,1_0272
2615.189367,1,1_0270
2637.91024,1,1_0218
2641.945601,1,1_0220
2647.195139,1,1_0222
2662.788146,1,1_6003
2678.130291,1,1_0228
2680.134248,1,1_0235
2714.044271,1,1_0230
2745.108938,1,1_0239
2753.468849,1,1_0241
2760.568517,1,1_0243
2770.094602,1,1_0249
2770.819601,1,1_0247
2787.918446,1,1_0253
2795.813684,1,1_0255
2803.212431,1,1_0235
2805.24106,1,1_0228
2808.078642,1,1_0230
