timestamp,floorNumber,paintingId
31.510258,0,0_0577
135.223318,0,0_0668
137.739857,0,0_0673
140.04561,0,0_0668
152.738092,0,0_0670
160.101041,0,0_0776
165.894174,0,0_0772
175.038324,0,0_0781
175.886999,0,0_0826
186.656073,0,0_0718
192.733132,0,0_0720
200.048304,0,0_0696
205.066196,0,0_0692
205.728661,0,0_0694
210.021751,0,0_0699
215.007507,0,0_0705
222.948133,0,0_0375
240.049936,0,0_0938
282.669336,0,0_0894
307.929493,0,0_0890
322.721645,0,0_0439
330.045347,0,0_0887
340.188716,0,0_0879
350.223473,0,0_0877
350.991634,0,0_0875
365.215664,0,0_0755
375.255636,0,0_0749
390.079681,0,0_0829
392.618319,0,0_0815
406.470067,0,0_0813
417.468367,0,0_0819
425.125132,0,0_0824
432.637803,0,0_0962
448.331629,0,0_0960
455.123048,0,0_0353
490.087716,0,0_0356
497.417548,0,0_0967
520.112767,0,0_0969
542.088312,0,0_0861
544.093541,0,0_0869
550.183951,0,0_0859
576.454507,0,0_0894
651.414619,0,0_0861
657.962575,0,0_0869
707.138043,1,1_0976
712.902561,1,1_0978
727.433378,1,1_0981
730.219125,1,1_0983
737.095802,1,1_0985
740.266692,1,1_0987
807.48088,1,1_5909
826.587212,1,1_0014
840.017367,1,1_5787
840.563976,1,1_5785
845.005743,1,1_5781
845.548526,1,1_5783
855.061408,1,1_0016
877.658622,1,1_5775
984.129865,1,1_5777
1010.595199,1,1_5779
1027.103305,1,1_5913
1030.063993,1,1_5915
1045.026972,1,1_0078
1065.003118,1,1_0058
1135.908025,1,1_0060
1147.378366,1,1_0062
1172.670014,1,1_0124
1200.302971,1,1_0053
1205.289531,1,1_5899
1225.094263,1,1_0053
1255.125517,1,1_5901
1263.158825,1,1_0131
1270.119332,1,1_0133
1285.085694,1,1_0082
1305.149277,1,1_0152
1305.730645,1,1_0158
1310.188967,1,1_5905
1317.170967,1,1_0141
1337.826008,1,1_0111
1350.822692,1,1_5894
1360.137541,1,1_0074
1375.084014,1,1_5907
1385.259595,1,1_0074
1424.379927,1,1_5892
1430.161602,1,1_5896
1441.034938,1,1_0139
1450.007547,1,1_5888
1502.524381,1,1_0181
1508.299901,1,1_0183
1590.227727,1,1_5882
1625.151222,1,1_5878
1636.737355,1,1_0174
1640.247907,1,1_0176
1645.223587,1,1_0174
1645.247181,1,1_0172
1650.835155,1,1_0178
1695.59401,1,1_0193
1700.124469,1,1_0187
1710.068808,1,1_5860
1715.146937,1,1_0160
1725.9023,1,1_0187
1745.256404,1,1_5866
1755.07342,1,1_0191
1770.020203,1,1_0266
1777.504429,1,1_0268
1810.250205,1,1_5870
1815.53625,1,1_5872
1830.017754,1,1_0274
1832.653456,1,1_0276
1840.192462,1,1_0280
1876.498617,1,1_6003
1885.179891,1,1_0228
1891.547454,1,1_6003
1917.0623,1,1_0253
1968.178641,1,1_0245
1975.026593,1,1_0241
1980.205574,1,1_0235
2045.083777,1,1_0272
2050.051598,1,1_5858
2055.113519,1,1_0283
2060.260363,1,1_0280
2066.470498,1,1_5872
2090.21573,1,1_0324
2145.803453,1,1_0337
2150.218168,1,1_0341
2180.143973,1,1_0345
2200.116328,1,1_0356
2207.612579,1,1_0358
2216.148891,1,1_0360
2223.472856,1,1_0363
2232.946966,1,1_0379
2330.017094,1,1_0370
2335.002468,1,1_0375
2345.010186,1,1_0377
2350.122651,1,1_0373
2357.872846,1,1_0368
2375.165269,1,1_0385
2380.023105,1,1_0387
2385.201614,1,1_0389
2415.259653,1,1_0391
2420.24045,1,1_0393
2422.979996,1,1_0391
2440.248776,1,1_0395
2475.426195,1,1_5845
2500.487149,1,1_5846
2593.954872,2,2_2789
2615.289283,2,2_2924
2630.162574,2,2_2930
2660.235913,2,2_2928
2660.892394,2,2_2924
2667.130184,2,2_2932
2672.722125,2,2_2936
2674.80007,2,2_2934
2700.09226,2,2_0417
2705.340521,2,2_0422
2712.837847,2,2_2904
2727.147262,2,2_2900
2765.011014,2,2_2917
2777.753418,2,2_2915
2795.047139,2,2_2917
2807.952464,2,2_0459
2819.307548,2,2_2888
2830.32583,2,2_2890
2840.198855,2,2_2869
2840.501432,2,2_2871
2845.086102,2,2_2873
2846.803818,2,2_2878
2902.246035,2,2_2871
2915.090879,2,2_2831
2921.223798,2,2_2829
2922.999467,2,2_2827
2927.461485,2,2_2824
2931.240312,2,2_2822
2938.225053,2,2_2816
2940.141688,2,2_2840
2945.209851,2,2_2863
2950.018068,2,2_2812
2955.033775,2,2_2803
2960.05832,2,2_2809
2960.613142,2,2_2801
2965.146767,2,2_2797
2970.015581,2,2_0527
2980.726949,2,2_2854
2985.21891,2,2_2852
2995.132611,2,2_2809
2997.420161,2,2_2842
3005.197081,2,2_2840
3027.541836,2,2_2838
3035.005001,2,2_2836
3040.106951,2,2_2818
3045.152433,2,2_2816
3046.441384,2,2_2814
3055.26264,2,2_2803
3095.134515,1,1_5852
3162.88068,0,0_0565
