timestamp,floorNumber,paintingId
120.663959,0,0_0570
125.564844,0,0_0571
130.046853,0,0_0573
131.585455,0,0_0572
135.099503,0,0_0571
135.793632,0,0_0575
188.587629,0,0_0577
723.039457,0,0_0668
727.618851,0,0_0670
750.005702,0,0_0680
760.215423,0,0_0678
786.210201,0,0_0720
790.066791,0,0_0689
809.091139,0,0_0692
820.026133,0,0_0694
830.50825,0,0_0696
840.250361,0,0_0701
845.228425,0,0_0699
852.263329,0,0_0701
860.26792,0,0_0703
875.873329,0,0_0705
940.974474,0,0_0938
1022.454357,0,0_0894
1061.842629,0,0_0890
1070.211008,0,0_0887
1085.011278,0,0_0885
1090.211008,0,0_0879
1127.90962,0,0_0875
1151.663956,0,0_0855
1165.147346,0,0_0853
1200.250332,0,0_0848
1201.135037,0,0_0847
1220.148605,0,0_0851
1227.083555,0,0_0845
1240.122894,0,0_0869
1255.181669,0,0_0843
1266.200372,0,0_0841
1275.978241,0,0_0824
1291.76861,0,0_0821
1300.008563,0,0_0819
1300.264337,0,0_0815
1305.247069,0,0_0813
1316.766908,0,0_0815
1330.2259,0,0_0334
1335.249353,0,0_0789
1360.222054,0,0_0787
1370.201393,0,0_0785
1467.411212,0,0_0801
1470.072231,0,0_0803
1481.621571,0,0_0337
1485.063535,0,0_0809
1522.422036,0,0_0960
1585.158182,0,0_0353
1595.132439,0,0_0356
1605.486528,0,0_0969
1640.136357,0,0_0861
1695.2274,0,0_0865
1755.12702,0,0_0930
1760.178486,0,0_0301
1765.096401,0,0_0912
1785.544888,0,0_0302
1792.545099,0,0_0924
1800.122391,0,0_0918
1806.62345,0,0_0300
1852.052671,1,1_0987
1860.048527,1,1_0985
1870.011955,1,1_0987
1880.194421,1,1_0983
1885.08781,1,1_0981
1887.341256,1,1_0978
1895.073874,1,1_0976
2031.304239,1,1_5787
2040.076739,1,1_5785
2050.135761,1,1_5787
2055.882627,1,1_5785
2060.216389,1,1_5783
2070.040649,1,1_5781
2075.203253,1,1_0016
2085.018715,1,1_5781
2187.423445,1,1_5775
2311.754087,1,1_5777
2370.416061,1,1_5779
2385.499731,1,1_5911
2390.181829,1,1_5915
2405.050999,1,1_5917
2410.165147,1,1_0078
2427.669114,1,1_0058
2441.037114,1,1_5928
2535.048197,1,1_0062
2547.810046,1,1_0060
2557.388692,1,1_0124
2608.518298,1,1_0053
2617.013913,1,1_5901
2655.306125,1,1_5896
2660.227672,1,1_0141
2665.092875,1,1_5905
2697.884444,1,1_0097
2700.093211,1,1_0093
2725.448964,1,1_0181
2731.139492,1,1_0183
2740.021579,1,1_0187
2751.02473,1,1_0178
2776.890225,1,1_0187
2832.410173,1,1_0189
2850.207421,1,1_0218
2852.697887,1,1_0222
2856.675204,1,1_0220
2860.776575,1,1_6003
2865.712143,1,1_0235
2880.486398,1,1_0241
2910.391362,1,1_0287
2912.761725,1,1_0272
2920.173214,1,1_0266
2922.228997,1,1_5870
2940.261629,1,1_0276
2945.188928,1,1_0274
2965.250126,1,1_0324
2966.031964,1,1_0326
2970.002617,1,1_0324
2971.142394,1,1_0303
2992.040678,1,1_0339
2995.11743,1,1_0337
2997.200921,1,1_0341
3002.8008,1,1_0345
3018.610994,1,1_0358
3040.726712,1,1_0379
3055.015576,1,1_0370
3060.076567,1,1_5848
3062.933967,1,1_0368
3070.019951,1,1_0377
3075.190847,1,1_0370
3085.254534,1,1_0368
3095.201255,1,1_5845
3125.074074,1,1_0391
3200.165592,2,2_2852
3210.039243,2,2_2850
3228.248695,2,2_2809
3230.201641,2,2_2801
3237.208086,2,2_2864
3243.34598,2,2_2816
3247.010335,2,2_2818
3255.003429,2,2_2822
3260.105186,2,2_2824
3265.168388,2,2_2838
3275.152924,2,2_2867
3282.441773,2,2_2871
3296.261565,2,2_0467
3310.829717,2,2_2900
3333.068586,2,2_2902
3340.210956,2,2_2904
3355.122347,2,2_0422
3365.624184,2,2_0417
3381.319576,2,2_2922
3387.729999,2,2_2924
3410.201806,2,2_2789
3447.563218,0,0_5830
