timestamp,floorNumber,paintingId
107.110339,0,0_0785
109.471498,0,0_0789
121.849986,0,0_0819
135.137313,0,0_0821
155.252665,0,0_0761
160.155369,0,0_0763
180.192872,0,0_0733
225.133363,0,0_0718
270.121752,0,0_0875
275.071611,0,0_0877
280.179572,0,0_0890
366.634514,0,0_0894
395.237049,0,0_0724
485.122008,1,1_5876
505.219101,1,1_0208
515.258461,1,1_0210
520.154083,1,1_5874
530.887385,1,1_0178
532.733715,1,1_0187
585.1593,1,1_5866
590.040177,1,1_5862
662.417461,1,1_0220
663.748738,1,1_0222
690.113408,1,1_5872
690.124517,1,1_5870
691.893358,1,1_5872
701.608409,1,1_0274
745.173814,1,1_0328
765.017694,1,1_0311
777.141675,1,1_0313
778.883142,1,1_0307
785.056326,1,1_0303
795.250939,1,1_0339
800.124145,1,1_0345
802.87829,1,1_0341
805.084139,1,1_0345
825.885033,1,1_0341
850.844418,1,1_0339
869.395974,1,1_0379
930.129398,1,1_0370
935.007937,1,1_5848
961.275597,1,1_0377
975.071991,1,1_0365
1006.200114,1,1_0389
1015.841115,1,1_0387
1030.216017,1,1_0389
1042.291799,1,1_0393
1046.483277,1,1_0395
1135.227802,2,2_2930
1149.082711,2,2_2936
1215.391206,2,2_2932
1247.282701,2,2_0417
1253.39592,2,2_0422
1260.223116,2,2_2902
1263.095391,2,2_2900
1270.08083,2,2_0459
1280.075792,2,2_2888
1285.221879,2,2_2871
1308.010231,2,2_2829
1315.040826,2,2_2827
1316.136086,2,2_2836
1320.136084,2,2_2824
1325.122275,2,2_2822
1330.164854,2,2_2818
1330.912063,2,2_2816
1340.535979,2,2_2863
1345.00327,2,2_2864
1360.062975,2,2_2863
1365.004146,2,2_2864
1370.224877,2,2_2859
1371.494329,2,2_2860
1385.016934,2,2_0527
1386.145502,2,2_2852
1390.742993,2,2_2854
1470.1653,0,0_5830
1513.436774,0,0_0558
