timestamp,floorNumber,paintingId
36.289946,0,0_5830
67.891552,1,1_0387
75.06011500000001,1,1_0385
86.005511,1,1_5846
95.16491,1,1_5845
112.503611,1,1_0365
125.056216,1,1_0363
160.172962,1,1_0379
178.385216,1,1_5848
191.461316,1,1_0377
263.698628,1,1_0339
276.13134,1,1_0341
307.278798,1,1_0345
315.230672,1,1_0356
325.057311,1,1_0352
360.098146,1,1_0305
372.730069,1,1_0303
380.058949,1,1_0301
415.198382,1,1_0320
431.196787,1,1_0311
476.492264,1,1_5872
494.715919,1,1_5870
503.848807,1,1_5868
520.086645,1,1_0268
539.863272,1,1_0266
576.183065,1,1_5858
615.184572,1,1_0272
627.428098,1,1_0283
656.899662,1,1_0280
674.931593,1,1_0276
680.191648,1,1_0274
713.330685,1,1_0283
731.933695,1,1_0280
765.009995,1,1_5866
777.91821,1,1_5862
790.192979,1,1_0137
805.437497,1,1_0172
823.260115,1,1_0178
870.116398,1,1_0160
888.751002,1,1_0187
921.954742,1,1_0093
932.877134,1,1_5882
995.195634,1,1_0133
1015.031467,1,1_5901
1021.222984,1,1_0053
1055.410249,1,1_0060
1106.079787,1,1_0062
1165.731059,1,1_0141
1173.907244,1,1_5896
1250.149082,1,1_0218
1265.875249,1,1_0220
1278.010559,1,1_0235
1496.92938,2,2_2924
1510.148148,2,2_2936
1520.284492,2,2_2932
1541.801535,2,2_2915
1550.982327,2,2_2904
1555.997853,2,2_2902
1571.245173,2,2_2900
1593.08726,2,2_0459
1605.29165,2,2_0467
1620.526451,2,2_2871
1626.085459,2,2_2869
1636.989463,2,2_2831
1664.076304,2,2_2836
1776.764152,2,2_0527
1787.323229,2,2_2797
2076.52596,0,0_0675
2140.240298,0,0_0824
2162.720594,0,0_0969
2165.93263,0,0_0967
2214.917719,0,0_0865
2257.048082,0,0_0890
2270.048479,0,0_0934
2326.372536,0,0_0733
2337.88713,0,0_0731
2353.952817,0,0_0699
2366.808095,0,0_0689
,0,0_0680
