timestamp,floorNumber,paintingId
385.56466,0,0_0772
394.50393599999995,0,0_0781
415.019644,0,0_0815
422.143887,0,0_0813
432.303449,0,0_0334
443.46566,0,0_0337
469.91281499999997,0,0_0821
481.503439,0,0_0819
525.008636,0,0_0353
532.2775379999999,0,0_0356
548.597364,0,0_0969
589.409584,0,0_0861
605.11368,0,0_0869
620.145241,0,0_0843
660.200917,0,0_0749
737.888064,0,0_0890
750.185468,0,0_0887
765.53609,0,0_0885
783.521505,0,0_0879
790.034431,0,0_0875
811.039793,0,0_0924
822.150329,0,0_0918
830.001009,0,0_0922
871.336827,0,0_0865
2042.257044,1,1_0978
2277.503585,1,1_5915
2290.0581270000002,1,1_0078
2316.557325,1,1_0058
2397.307572,1,1_0060
2416.289374,1,1_0062
2432.341668,1,1_0124
2453.307341,1,1_0141
2494.4823730000003,1,1_0080
2505.208025,1,1_0082
2519.954557,1,1_5884
2644.203426,1,1_0176
2675.027977,1,1_0174
2694.973769,1,1_0193
2705.216958,1,1_0178
2751.0754,1,1_0187
2757.710341,1,1_0189
2795.056167,1,1_0274
2924.926832,1,1_0379
2961.435242,1,1_0370
2985.05712,1,1_0389
3056.396161,2,2_2934
3085.017778,2,2_2871
3241.324804,0,0_0890
