timestamp,floorNumber,paintingId
65.03040200000001,0,0_0575
80.193718,0,0_0570
416.17344,0,0_0785
435.105003,0,0_0787
471.343484,0,0_0789
500.137112,0,0_0781
555.07432,0,0_0334
580.588494,0,0_0817
610.789667,0,0_0962
621.827881,0,0_0824
653.055625,0,0_0824
660.077155,0,0_0821
674.918491,0,0_0815
687.659946,0,0_0829
700.417983,0,0_0815
718.140173,0,0_0772
740.115805,0,0_0670
751.530309,0,0_0673
775.045354,0,0_0680
776.673537,0,0_0678
810.129136,0,0_0689
816.848962,0,0_0692
825.109722,0,0_0694
840.13162,0,0_0696
850.975644,0,0_0699
861.955045,0,0_0701
903.068488,0,0_0707
925.214684,0,0_0731
930.227258,0,0_0733
985.764635,0,0_0767
998.564518,0,0_0765
1010.020599,0,0_0763
1026.661614,0,0_0761
1040.234791,0,0_0759
1065.805566,0,0_0829
1106.508927,0,0_0826
1130.000491,0,0_0718
1160.789759,0,0_0720
1440.6059380000002,0,0_0843
1500.635182,0,0_0841
1520.00356,0,0_0853
1560.070121,0,0_0855
1585.151056,0,0_0851
1591.515576,0,0_0847
1630.726898,0,0_0845
1635.094954,0,0_0841
1647.40568,0,0_0843
1705.009043,0,0_0869
1730.682587,0,0_0861
1767.526073,0,0_0859
1875.207796,0,0_0885
1920.011439,0,0_0887
1990.926387,0,0_0890
2116.36089,0,0_0865
2130.273228,0,0_0950
2137.010852,0,0_0948
2142.175189,0,0_0305
2149.901354,0,0_0942
2160.354774,0,0_0934
2172.898128,0,0_0906
2200.112394,0,0_0301
2219.917038,0,0_0930
2222.161982,0,0_0300
2330.09634,0,0_0967
2340.253996,0,0_0969
2379.979922,1,1_0976
2392.251104,1,1_0981
2620.077822,1,1_0014
2710.149369,1,1_5787
2720.867941,1,1_5783
2734.779966,1,1_5785
2740.004051,1,1_5783
2745.013119,1,1_5781
2751.765466,1,1_0016
2870.172105,1,1_5775
2917.185033,1,1_5777
2932.719778,1,1_5911
2950.133917,1,1_0078
2996.347864,1,1_5928
3074.910191,1,1_0062
3126.52542,1,1_0060
3196.661093,1,1_0124
3205.199239,1,1_0141
3210.556125,1,1_0074
3222.990879,1,1_0111
3235.270476,1,1_0053
3252.882427,1,1_5899
3297.571595,1,1_0131
3324.935501,1,1_0082
3332.745265,1,1_0084
3348.409232,1,1_5886
3365.259363,1,1_5884
3382.11241,1,1_0097
3393.24264,1,1_0095
3399.348797,1,1_0103
3435.042486,1,1_0101
3441.706995,1,1_5880
3493.685603,1,1_0174
3514.172641,1,1_0193
3519.443905,1,1_0178
3635.109411,1,1_0187
3675.643938,1,1_0218
3680.097642,1,1_0220
3685.019999,1,1_0222
3690.004245,1,1_6003
3700.105118,1,1_0228
3705.78754,1,1_0235
3712.807802,1,1_0241
3745.052655,1,1_0272
3749.9079340000003,1,1_0266
3755.086076,1,1_5870
3771.778431,1,1_0280
3780.044367,1,1_0274
3790.210029,1,1_0328
3798.768014,1,1_0324
3804.615944,1,1_0322
3807.8420100000003,1,1_0311
3855.2915390000003,1,1_0341
3888.393636,1,1_0345
3900.255812,1,1_0358
3930.089438,1,1_0363
3965.0811790000002,1,1_0379
3981.963998,1,1_0368
4020.024565,1,1_5845
4035.305832,1,1_0395
4080.780491,2,2_2789
4111.006451,2,2_0527
4122.042347,2,2_2809
4146.941245,2,2_2840
4166.196272,2,2_2838
4236.380148,2,2_2900
4250.20308,2,2_2902
4255.95599,2,2_2904
4277.695289,2,2_0417
4292.866811,2,2_2922
4365.17196,2,2_2928
4400.55189,2,2_2930
4435.04836,2,2_2932
4496.950871,2,2_2934
4508.137207,2,2_2936
4578.763393,0,0_5830
