timestamp,floorNumber,paintingId
100.067067,0,0_0570
315.285285,0,0_0337
325.128528,0,0_0826
330.508279,0,0_0824
402.665773,0,0_0894
440.038926,0,0_0890
445.129842,0,0_0887
460.193263,0,0_0890
487.393669,0,0_0300
510.608825,0,0_0924
577.472786,0,0_0865
665.16257,0,0_0861
695.330224,0,0_0841
715.236902,0,0_0843
734.588428,0,0_0847
743.757236,0,0_0851
881.217683,1,1_0976
892.26745,1,1_0978
940.025554,1,1_0983
952.149989,1,1_0981
970.151917,1,1_0983
1106.385571,1,1_0016
1129.017814,1,1_5775
1192.867592,1,1_5913
1198.099372,1,1_5915
1232.453588,1,1_0078
1340.154463,1,1_5775
1375.080381,1,1_5915
1384.651782,1,1_0078
1399.787707,1,1_0058
1436.008592,1,1_0078
1500.230657,1,1_5928
1610.058671,1,1_0060
1623.813524,1,1_0124
1685.091542,1,1_0053
1835.041889,1,1_0082
1838.98745,1,1_5886
1845.698461,1,1_5882
1876.158474,1,1_0103
1931.155355,1,1_5866
1936.385718,1,1_5864
1940.186883,1,1_5862
1945.011889,1,1_5864
1970.138077,1,1_5862
2029.112091,1,1_0187
2080.279934,1,1_0178
2110.112012,1,1_0206
2118.836981,1,1_0208
2131.057451,1,1_0206
2167.824883,1,1_5876
2190.069941,1,1_0210
2205.208509,1,1_0187
2225.556586,1,1_0241
2321.853531,1,1_0235
2355.134044,1,1_0222
2365.506996,1,1_0220
2385.143677,1,1_0270
2397.48092,1,1_0280
2405.033977,1,1_5858
2496.75369,1,1_0272
2507.0884570000003,1,1_0274
2514.9213950000003,1,1_0276
2520.083783,1,1_5872
2540.11621,1,1_5870
2560.209375,1,1_5868
2624.987435,1,1_5872
2640.360016,1,1_0274
2667.751012,1,1_0303
2693.439271,1,1_0320
2698.055875,1,1_0328
2712.527069,1,1_0320
2730.112981,1,1_0324
2743.930503,1,1_0311
2785.13936,1,1_0307
2804.952026,1,1_0341
2816.940799,1,1_0345
2838.284063,1,1_0354
2866.114526,1,1_0379
2876.229897,1,1_0370
2909.162888,1,1_0379
2945.856185,1,1_5845
2949.9434570000003,1,1_5846
2960.755548,1,1_0395
2977.452323,1,1_0389
2995.0809990000002,1,1_0387
3020.418194,1,1_5845
3030.026773,1,1_0387
3104.920569,2,2_2924
3105.418787,2,2_2932
3115.014138,2,2_2930
3147.293614,2,2_2932
3167.005526,2,2_2913
3195.821519,2,2_0417
3216.246063,2,2_2904
3230.751203,2,2_2902
3268.31496,2,2_2900
3295.225832,2,2_0459
3317.323452,2,2_2869
3332.481813,2,2_2836
3430.149274,1,1_5852
3436.885276,0,0_5830
