timestamp,floorNumber,paintingId
115.234562,0,0_0789
131.689798,0,0_0819
138.192564,0,0_0821
238.731297,0,0_0718
284.439554,0,0_0890
377.634727,0,0_0894
501.111366,1,1_5876
513.306777,1,1_0208
525.821172,1,1_5874
532.6337149999999,1,1_0178
585.0593,1,1_0187
670.108895,1,1_0222
701.069042,1,1_5872
732.422408,1,1_0274
746.630828,1,1_0328
775.080551,1,1_0311
778.783142,1,1_0313
784.956326,1,1_0307
790.215732,1,1_0303
825.785033,1,1_0345
850.744418,1,1_0341
858.923917,1,1_0339
930.029398,1,1_0379
934.907937,1,1_0370
959.900957,1,1_5848
969.093669,1,1_0377
993.325865,1,1_0365
1025.165527,1,1_0387
1042.1917990000002,1,1_0389
1063.372081,1,1_0395
1228.606434,2,2_2932
1252.758323,2,2_0417
1268.597049,2,2_2900
1279.9757920000002,2,2_0459
1285.121879,2,2_2888
1306.721245,2,2_2871
1310.326865,2,2_2829
1330.722646,2,2_2818
1340.435979,2,2_2816
1344.90327,2,2_2863
1358.855051,2,2_2864
1386.895428,2,2_2852
1395.889795,2,2_2854
1475.131036,0,0_5830
1535.416213,0,0_0558
