timestamp,floorNumber,paintingId
208.082434,0,0_0720
220.208691,0,0_0779
235.140012,0,0_0776
255.180464,0,0_0789
270.38108,0,0_0801
285.008275,0,0_0803
291.40611,0,0_0337
300.051856,0,0_0809
306.610662,0,0_0807
350.236829,0,0_0841
357.63766799999996,0,0_0843
390.374446,0,0_0869
430.690522,0,0_0861
450.031376,0,0_0859
464.947134,0,0_0851
470.445451,0,0_0847
475.240797,0,0_0848
496.793651,0,0_0845
511.978239,0,0_0853
519.655662,0,0_0855
540.067732,0,0_0759
546.908966,0,0_0761
558.855113,0,0_0763
564.102498,0,0_0767
569.978649,0,0_0757
575.111511,0,0_0755
583.495503,0,0_0753
589.905895,0,0_0751
601.299187,0,0_0749
607.503237,0,0_0729
620.142224,0,0_0938
626.815102,0,0_0724
645.236481,0,0_0375
657.077045,0,0_0701
707.377221,0,0_0894
728.765845,0,0_0890
738.989886,0,0_0887
745.102414,0,0_0879
770.000444,0,0_0439
783.778198,0,0_0875
810.104391,0,0_0306
818.5076789999999,0,0_0305
830.194097,0,0_0942
839.951135,0,0_0726
847.226587,0,0_0940
855.061507,0,0_0934
867.265398,0,0_0932
880.230099,0,0_0908
885.017954,0,0_0906
890.595928,0,0_0902
900.134409,0,0_0900
910.1029179999999,0,0_0918
920.218416,0,0_0920
926.463974,0,0_0922
930.032642,0,0_0303
936.136967,0,0_0924
951.352844,0,0_0302
960.191305,0,0_0301
965.0326239999999,0,0_0930
970.085488,0,0_0300
980.085501,0,0_0930
1010.13876,0,0_0861
1065.012037,1,1_0976
1070.112662,1,1_0978
1080.497534,1,1_0981
1087.958776,1,1_0983
1095.007347,1,1_0987
1120.066928,1,1_0985
1135.08551,1,1_0987
1293.299965,1,1_5909
1310.143084,1,1_5779
1345.145021,1,1_5777
1380.14503,1,1_5775
1395.44197,1,1_0016
1430.228565,1,1_0014
1460.784018,1,1_5911
1478.189704,1,1_5913
1513.829941,1,1_5915
1530.208958,1,1_5917
1596.830329,1,1_0058
1660.145935,1,1_0078
1756.963129,1,1_0060
1765.07513,1,1_0062
1795.14167,1,1_0124
1805.653542,1,1_5899
1855.209783,1,1_0053
1865.661955,1,1_5901
1897.23908,1,1_0141
1905.2017,1,1_5894
1914.9620770000001,1,1_5892
1922.378258,1,1_6000
1930.082826,1,1_5896
1945.033878,1,1_0144
1955.061711,1,1_0139
1962.066217,1,1_0148
1972.265397,1,1_5888
1980.072363,1,1_0158
1981.514786,1,1_5905
1985.085605,1,1_0158
2007.6754010000002,1,1_5905
2010.106091,1,1_0158
2017.592466,1,1_0152
2030.137859,1,1_0150
2040.763273,1,1_0113
2066.601001,1,1_0199
2075.107596,1,1_0133
2088.177859,1,1_0131
2155.196247,1,1_0181
2161.381243,1,1_0183
2175.087765,1,1_5880
2181.941028,1,1_5878
2210.171296,1,1_0080
2235.2559570000003,1,1_0093
2243.301259,1,1_0088
2277.570939,1,1_0174
2282.20986,1,1_0176
2295.944518,1,1_0174
2309.671586,1,1_0172
2325.097942,1,1_0193
2351.411972,1,1_0178
2366.635837,1,1_5860
2379.445496,1,1_0160
2404.975638,1,1_0187
2410.164935,1,1_0189
2423.982345,1,1_0191
2430.176404,1,1_5866
2440.050337,1,1_5864
2460.341335,1,1_0137
2465.036322,1,1_0135
2532.412282,1,1_0266
2540.216286,1,1_0268
2546.771413,1,1_5868
2552.020625,1,1_5870
2565.249807,1,1_5872
2569.924868,1,1_0274
2577.756311,1,1_0276
2588.389855,1,1_0280
2615.089367,1,1_0272
2625.559101,1,1_0270
2640.759347,1,1_0218
2647.095139,1,1_0220
2660.314879,1,1_0222
2670.189831,1,1_6003
2680.034248,1,1_0228
2710.121959,1,1_0235
2735.239515,1,1_0230
2745.26749,1,1_0239
2760.4685170000002,1,1_0241
2767.940044,1,1_0243
2778.216618,1,1_0247
2793.443434,1,1_0253
2799.699095,1,1_0255
2835.1449,1,1_0230
2891.934118,1,1_0301
2905.133059,1,1_0303
2915.589295,1,1_0305
2932.973549,1,1_0311
2945.257587,1,1_0320
2957.7102640000003,1,1_0324
2987.152445,1,1_0335
3002.348657,1,1_0358
3015.158509,1,1_0356
3031.120978,1,1_0345
3054.909767,1,1_0341
3059.904173,1,1_0337
3065.0146130000003,1,1_0339
3067.030645,1,1_0337
3080.193405,1,1_0360
3095.161743,1,1_0379
3100.084132,1,1_0370
3115.596189,1,1_0379
3137.090828,1,1_0368
3150.004418,1,1_0365
3188.669056,1,1_5846
3215.134789,1,1_5845
3225.423383,1,1_0395
3240.055355,1,1_0389
3258.815216,1,1_0385
3320.179885,1,1_0272
3375.179893,1,1_5876
3388.559068,1,1_5874
3404.91834,1,1_0210
3415.540469,1,1_0212
3430.028366,1,1_0206
3441.639752,1,1_0208
3457.348427,1,1_5876
3527.3336790000003,0,0_5834
3530.116139,0,0_5836
3545.007628,0,0_5838
3565.334543,0,0_5832
3657.088488,0,0_0570
