timestamp,x,y,floorNumber
0.0,2356.493018999795,5133.185470813686,0
2.0,2210.9689836643233,4934.0730530053315,0
4.0,1953.6929762854727,4879.561825499794,0
6.0,1744.6421262973868,4890.988098196102,0
8.0,1582.931728791772,4832.341692356035,0
10.0,1461.362906333198,4796.311770513903,0
12.0,1424.3813467056757,4793.228440518208,0
14.0,1325.4421098727971,4790.984288114122,0
16.0,1107.3384216931186,4894.676790873504,0
18.0,857.4046160594568,4978.859447243294,0
20.0,715.267808763065,4978.237502553749,0
22.0,540.7603462883959,4992.279101466807,0
24.0,332.7124854674991,4998.988928578563,0
26.0,150.02634984697258,4998.977515641605,0
28.0,68.42452281391388,4940.686757366816,0
30.0,56.1668560202726,4879.492796472553,0
32.0,56.1668560202726,4755.157498930793,0
34.0,56.1668560202726,4576.8596882706515,0
36.0,62.560141994930845,4492.553661707198,0
38.0,152.01178781402206,4464.222141980555,0
40.0,270.6162133593242,4503.580581752057,0
42.0,405.83395918092737,4509.171549420363,0
44.0,452.9487234336808,4507.241643098749,0
46.0,481.5429238732462,4504.640876953591,1
48.0,528.1518510969995,4505.699067534958,1
50.0,618.5930346935152,4561.985424493488,1
52.0,632.9250193329226,4683.009883976192,1
54.0,642.6509504095759,4862.1206230184525,1
56.0,646.3379998750773,4997.605780093163,1
58.0,620.3510498440584,5031.908492757433,1
60.0,569.1219369959728,5052.667545472613,1
62.0,402.331688189104,5052.667545472613,1
64.0,283.7606047831947,5039.149322125331,1
66.0,101.41316264850892,4995.835254408236,1
68.0,59.80605686045663,4938.808320315264,1
70.0,62.15286787239419,4913.701391763985,1
72.0,60.66466813378042,4931.568674143127,2
74.0,59.17646839516665,4949.435956522269,2
76.0,57.68826865655288,4967.3032389014115,2
78.0,56.200068917939106,4985.170521280555,2
80.0,57.71500968001267,4973.952344732315,2
82.0,59.29850295082408,4962.070236151324,2
84.0,60.88199622163549,4950.188127570333,2
86.0,62.46548949244689,4938.306018989341,2
88.0,64.0489827632583,4926.423910408349,2
90.0,65.63247603406971,4914.541801827358,2
92.0,67.21596930488111,4902.659693246366,2
94.0,68.79946257569253,4890.777584665375,2
96.0,50.7608146974996,4707.046782178538,2
98.0,66.92078551224404,4480.026680940768,2
100.0,178.06935557429813,4457.531830794942,2
102.0,400.5729202042928,4461.583676062065,2
104.0,559.586413676229,4455.492932526313,2
106.0,665.3353033580413,4461.223690540469,2
108.0,673.1639609593866,4483.19945035813,2
110.0,673.1639609593866,4506.752811301917,2
112.0,673.1639609593866,4530.306172245704,2
114.0,673.1639609593866,4579.856489127835,2
116.0,677.6591494974623,4744.305983080073,2
118.0,679.8704512304639,4909.9052658475875,2
120.0,666.8607274554679,4940.366393299331,2
122.0,652.470434997816,4957.163421104472,2
124.0,637.7075566477413,4991.398722397922,2
126.0,626.1318653995709,5134.225952199141,2
128.0,620.6691239154793,5199.811466111028,2
130.0,621.4495074146364,5227.272424487914,2
132.0,623.9076437223969,5244.487940030125,2
134.0,626.2475298933355,5260.933323285768,2
136.0,626.7316557205439,5265.292623639073,2
138.0,627.2157815477524,5269.651923992377,2
140.0,627.6999073749608,5274.011224345682,2
142.0,628.1840332021693,5278.3705246989875,2
144.0,628.6681590293778,5282.729825052292,2
146.0,629.1522848565862,5287.089125405597,2
148.0,629.6364106837948,5291.448425758902,2
150.0,630.1205365110033,5295.807726112206,2
152.0,630.6046623382117,5300.167026465511,2
154.0,631.0887881654202,5304.526326818816,2
156.0,631.5729139926286,5308.8856271721215,2
158.0,632.0570398198371,5313.244927525426,2
160.0,632.5411656470455,5317.604227878731,2
162.0,632.9250193329226,5325.332627391641,2
164.0,632.9250193329226,5345.9583392918985,2
166.0,632.9250193329226,5366.584051192157,2
168.0,632.9250193329226,5388.768607786957,2
170.0,632.9250193329226,5414.9756452481915,2
172.0,647.1749580648526,5437.922549627715,2
174.0,645.5038685523308,5437.722405158199,2
176.0,636.0707101135727,5432.574485916052,2
178.0,626.6375516748146,5427.426566673906,2
180.0,617.2043932360565,5422.278647431759,2
182.0,607.7712347972985,5417.1307281896125,2
184.0,598.3380763585403,5411.982808947466,2
186.0,588.9049179197823,5406.834889705319,2
188.0,579.4717594810243,5401.686970463173,2
190.0,552.6938710356044,5335.097428465271,2
192.0,511.994180069417,5236.224247140742,2
194.0,502.5007814681597,5207.393891154368,2
196.0,497.5878925966165,5208.049268927538,2
198.0,492.6750037250733,5208.704646700708,2
200.0,487.76211485353,5209.360024473877,2
202.0,482.8492259819868,5210.015402247047,2
204.0,477.93633711044356,5210.670780020217,2
206.0,473.02344823890036,5211.326157793386,2
208.0,468.1105593673571,5211.981535566556,2
210.0,463.1976704958139,5212.636913339726,2
212.0,458.28478162427064,5213.292291112896,2
214.0,453.37189275272743,5213.947668886066,2
216.0,448.45900388118423,5214.603046659236,2
218.0,443.54611500964097,5215.258424432405,2
220.0,438.63322613809777,5215.913802205575,2
222.0,433.72033726655457,5216.569179978745,2
