timestamp,x,y,floorNumber
0.0,2564.394217403192,4804.403942337634,0
2.0,2586.871780265357,4576.0533037816285,0
4.0,2597.095596040771,4338.099926741194,0
6.0,2578.121962443013,4275.272363838847,0
8.0,2535.522666758368,4181.1111255407595,0
10.0,2434.5105416017173,4076.6854769596657,0
12.0,2383.3189800841046,4053.029218993692,0
14.0,2383.3189800841046,4033.467422223313,0
16.0,2383.3189800841046,4013.9056254529337,0
18.0,2372.396676005018,3909.310865101537,0
20.0,2363.199509270873,3768.681102850405,0
22.0,2363.199509270873,3688.9812057961667,0
24.0,2363.199509270873,3684.13957740436,0
26.0,2363.199509270873,3679.297949012553,0
28.0,2363.199509270873,3674.4563206207463,0
30.0,2363.199509270873,3669.6146922289395,0
32.0,2363.199509270873,3664.7730638371327,0
34.0,2363.199509270873,3659.931435445326,0
36.0,2363.199509270873,3655.089807053519,0
38.0,2363.199509270873,3650.2481786617122,0
40.0,2363.199509270873,3645.4065502699054,0
42.0,2363.199509270873,3640.5649218780986,0
44.0,2363.199509270873,3635.7232934862923,0
46.0,2363.199509270873,3630.8816650944855,0
48.0,2363.199509270873,3626.0400367026787,0
50.0,2324.402736852352,3614.5168146903297,0
52.0,2221.8303270648385,3603.3448893332807,0
54.0,2105.404572433339,3595.1601754824555,0
56.0,2067.3866967283675,3577.7182516471535,0
58.0,2065.8019250820303,3580.3608519066847,0
60.0,2064.217153435693,3583.003452166216,0
62.0,2062.632381789356,3585.6460524257473,0
64.0,2061.0476101430186,3588.2886526852785,0
66.0,2059.4628384966813,3590.93125294481,0
68.0,2057.878066850344,3593.573853204341,0
70.0,2056.293295204007,3596.2164534638723,0
72.0,2054.7085235576697,3598.8590537234036,0
74.0,2053.1237519113324,3601.501653982935,0
76.0,2051.538980264995,3604.144254242466,0
78.0,2049.954208618658,3606.7868545019974,0
80.0,2048.3694369723207,3609.4294547615286,0
82.0,2043.1013878265414,3616.908435029056,0
84.0,2036.6917294747036,3625.8864215327308,0
86.0,2030.2820711228658,3634.8644080364056,0
88.0,2023.872412771028,3643.8423945400805,0
90.0,2017.46275441919,3652.8203810437553,0
92.0,1982.2707831873786,3677.153036766006,0
94.0,1952.3884796799725,3689.5194163444635,0
96.0,1939.3406460246215,3687.8876256374087,0
98.0,1926.29281236927,3686.2558349303545,0
100.0,1913.244978713919,3684.6240442232997,0
102.0,1892.6510674898539,3683.862814674354,0
104.0,1865.4587717979837,3683.862814674354,0
106.0,1838.2664761061135,3683.862814674354,0
108.0,1826.5081399604946,3682.2746468923515,0
110.0,1818.1251645540813,3680.3391515718404,0
112.0,1809.7421891476681,3678.4036562513293,0
114.0,1801.3592137412547,3676.468160930818,0
116.0,1792.9762383348414,3674.532665610307,0
118.0,1784.5932629284282,3672.597170289796,0
120.0,1776.2102875220148,3670.661674969285,0
122.0,1767.8273121156014,3668.7261796487737,0
124.0,1759.444336709188,3666.7906843282626,0
126.0,1751.061361302775,3664.8551890077515,0
128.0,1739.0781155299323,3644.131791159604,0
130.0,1722.1307757504328,3597.5034181727156,0
132.0,1717.1874024785704,3577.8795204686694,0
134.0,1714.5735506726357,3563.4961826085278,0
136.0,1711.9596988667008,3549.112844748386,0
138.0,1709.3458470607661,3534.7295068882445,0
140.0,1706.7319952548312,3520.346169028103,0
142.0,1705.963462705295,3451.361381066382,0
144.0,1762.3710203595617,3398.1114951763807,0
146.0,1774.2911736881006,3381.074231965195,0
148.0,1786.2113270166394,3364.0369687540087,0
150.0,1798.1314803451785,3346.999705542823,0
152.0,1803.5496641737777,3298.7999951607326,0
154.0,1799.854326500377,3181.3975622608596,0
156.0,1816.2590668809162,3039.0960087901576,0
158.0,1779.7348556871452,2896.450029549407,0
160.0,1779.7348556871452,2853.7029140235327,0
162.0,1778.9392791283549,2841.1545636996125,0
164.0,1777.9442537031925,2836.1769611796817,0
166.0,1776.9492282780302,2831.199358659751,0
168.0,1775.9542028528679,2826.22175613982,0
170.0,1774.9591774277055,2821.24415361989,0
172.0,1773.9641520025432,2816.266551099959,0
174.0,1772.9691265773808,2811.2889485800283,0
176.0,1771.9741011522185,2806.3113460600975,0
178.0,1770.9790757270562,2801.333743540167,0
180.0,1769.9840503018938,2796.356141020236,0
182.0,1768.9890248767315,2791.3785385003052,0
184.0,1767.9939994515692,2786.400935980375,0
186.0,1766.9989740264068,2781.423333460444,0
188.0,1763.493881279894,2777.6319544523294,0
190.0,1754.6430135139713,2776.366915659461,0
192.0,1745.7921457480484,2775.101876866592,0
