timestamp,x,y,floorNumber
0.0,2611.339649300733,4757.435152555341,0
2.0,2577.807197945347,4390.436378900321,0
4.0,2575.591935458549,4310.396765835092,0
6.0,2572.830143302982,4271.712437689074,0
8.0,2496.9209356470496,4158.072355036136,0
10.0,2415.138189892705,3985.3653883161737,0
12.0,2403.4384508973367,3738.677856726247,0
14.0,2398.518568380412,3650.870593197491,0
16.0,2317.8164979479193,3549.215859987999,0
18.0,2287.1678295527604,3336.583423998199,0
20.0,2306.1219464650226,3094.5322492000464,0
22.0,2309.4689300318178,2873.504570469983,0
24.0,2343.2948503147336,2689.733808446545,0
26.0,2369.5097924385595,2495.4596523487116,0
28.0,2369.9059995419498,2381.6348604347245,0
30.0,2369.9059995419498,2319.0429949896566,0
32.0,2384.075598231318,2272.52813738889,0
34.0,2410.506543327181,2227.023011462917,0
36.0,2507.8570155847387,2173.8963336253387,0
38.0,2648.6061117138556,2124.1984401636623,0
40.0,2686.6082604385783,2113.335281065471,0
42.0,2724.610409163301,2102.47212196728,0
44.0,2852.409582736004,2080.2141349646304,0
46.0,3034.196416287784,2025.9122842933077,0
48.0,3183.394064992772,1987.1322077616417,0
50.0,3182.4445707235436,1990.5185964120196,0
52.0,3176.6231509264753,1994.8868336126015,0
54.0,3170.8017311294075,1999.2550708131835,0
56.0,3164.9803113323396,2003.6233080137654,0
58.0,3159.1588915352713,2007.9915452143473,0
60.0,3153.3374717382035,2012.3597824149292,0
62.0,3147.5160519411356,2016.7280196155111,0
64.0,3141.6946321440673,2021.096256816093,0
66.0,3135.8732123469995,2025.464494016675,0
68.0,3061.824081746271,2130.442283068031,0
70.0,3068.4907176528955,2280.8607486504143,0
72.0,3329.229327606413,2341.897392323121,0
74.0,3620.761123462931,2333.9923327236866,0
76.0,3795.220023873696,2276.7891519807517,0
78.0,3856.2575517047003,2155.9562759261266,0
80.0,3850.440731397387,2108.42855736034,0
82.0,3846.7136469584143,2095.9987611452343,0
84.0,3842.9865625194416,2083.568964930129,0
86.0,3839.259478080469,2071.139168715023,0
88.0,3835.532393641496,2058.709372499917,0
90.0,3829.993543810618,2042.326338402579,0
92.0,3817.540043853416,1883.7610006165955,0
94.0,3828.4741694148097,1836.6731114771783,0
96.0,3832.8081662519494,1825.1100361855629,0
98.0,3837.1421630890895,1813.5469608939477,0
100.0,3841.4761599262292,1801.9838856023323,0
102.0,3843.28584856472,1769.1522434491328,0
104.0,3845.2189704653406,1578.1265603524498,0
106.0,3873.5872683314387,1507.8443341122716,0
108.0,3890.310880155752,1503.6613509314416,0
110.0,3907.034491980065,1499.4783677506116,0
112.0,3978.212859105893,1503.8513032628418,0
114.0,4154.119267027631,1484.4668173531354,0
116.0,4364.5455433370025,1486.8487858124663,0
118.0,4464.83392596214,1518.2626920795344,0
120.0,4508.7632490193455,1493.6818402898714,0
122.0,4526.967142273505,1417.211240240163,0
124.0,4507.44261342566,1185.2070586391715,0
126.0,4574.437528781525,1149.458659204415,0
128.0,4740.494917406365,1075.2119324166345,0
130.0,4791.403935697726,979.9609999477,0
132.0,4865.650986414997,877.4936538239108,0
134.0,4952.7989190093895,832.4271681102591,0
136.0,4990.562765827023,820.8017415353285,0
138.0,5070.171480126501,812.0568108427146,0
140.0,5222.437898185573,801.423404014759,0
142.0,5293.667529932287,820.6455645958816,0
144.0,5309.109989379976,905.6213505694128,0
146.0,5370.584583638229,1070.526496742371,0
148.0,5522.480534586738,1035.3681356277425,0
150.0,5642.326642487503,892.8829866700343,0
152.0,5688.6575551913065,813.1038891016068,0
154.0,5714.364896374807,801.4129200232097,0
156.0,5740.072237558307,789.7219509448128,0
158.0,5788.880131096501,785.21750239569,0
160.0,5932.802423228189,778.682771334757,0
162.0,6086.316107568139,845.5738578006828,0
164.0,6248.407419811132,975.7747884271151,0
166.0,6373.894270546875,897.7716495220571,0
168.0,6388.961583472751,868.5544656325902,0
170.0,6397.95014683927,843.3739657799307,0
172.0,6406.938710205788,818.1934659272711,0
174.0,6416.4238385878225,763.5608347286735,0
176.0,6440.61568543243,604.7020368283754,0
178.0,6540.296175863467,519.1515539932476,0
180.0,6597.742323443411,523.9269336270396,0
182.0,6642.738917107431,532.1084340497839,0
184.0,6647.81462799703,543.9576521521051,0
186.0,6652.890338886629,555.8068702544263,0
188.0,6657.966049776228,567.6560883567475,0
190.0,6663.0417606658275,579.5053064590687,0
192.0,6668.117471555426,591.3545245613899,0
194.0,6673.193182445026,603.2037426637111,0
196.0,6678.268893334624,615.0529607660324,0
198.0,6682.179243844671,673.3871270737166,0
200.0,6653.84875878325,839.46110209087,0
202.0,6493.812351779334,927.481775682453,0
204.0,6339.39577137985,1006.5727612334151,0
206.0,6297.864729832444,1085.059316030652,0
208.0,6268.406845369116,1260.2010209824784,0
210.0,6189.037061880458,1292.8444064390371,0
212.0,5882.238681585199,1267.9165317443599,0
214.0,5857.886216647569,1305.8132539165217,0
216.0,6069.616234703467,1525.8495176644863,0
218.0,6198.625621722797,1824.8189657962446,0
220.0,6387.6322413927055,2149.2893145970725,0
222.0,6599.252003501753,2047.9487998459394,0
224.0,6625.032490524407,1898.7332183843841,0
226.0,6647.260150440468,1725.5137968089864,0
228.0,6363.02727708405,1495.0862705911136,0
230.0,6259.071368221671,1342.01547787633,0
232.0,6279.371213652816,1259.3117051741392,0
234.0,6268.937947765045,1201.9001916721934,0
236.0,6272.544499308221,1150.7828030407516,1
238.0,6274.511185106703,1086.1641282291696,1
240.0,6249.849231835618,937.6286104708848,1
242.0,6279.789827580031,812.7175664776453,1
244.0,6275.250310911828,672.0802135821401,1
246.0,6213.085869982324,617.4116371513308,1
248.0,6029.520714380712,641.1083646678219,1
250.0,5981.92220642972,635.9608327214021,1
252.0,5978.360253327202,625.2696566224164,1
254.0,5974.798300224686,614.5784805234307,1
256.0,5971.236347122168,603.887304424445,1
258.0,5967.674394019651,593.1961283254593,1
260.0,5964.112440917133,582.5049522264736,1
262.0,5960.550487814617,571.8137761274879,1
264.0,6014.856458723902,548.5914706768486,1
266.0,6181.293888160285,513.8110825538345,1
268.0,6219.431415140335,508.9283603708528,1
270.0,6219.431415140335,517.8855102663749,1
272.0,6219.431415140335,526.842660161897,1
274.0,6219.431415140335,535.7998100574191,1
276.0,6222.267796786368,555.0148979680881,1
278.0,6270.133694040587,647.0861456605596,1
280.0,6294.751705163142,678.1198964556359,1
282.0,6235.597085307107,737.2153599859208,1
284.0,6098.239423937711,853.9247079605695,1
286.0,5965.975598182613,942.519600731535,1
288.0,5807.855528305295,986.512315748375,1
290.0,5635.388008286168,992.2222360419223,1
292.0,5510.462949837436,947.0950258656925,1
294.0,5493.807235228486,941.0042016253318,1
296.0,5485.03486281842,942.5999720141589,1
298.0,5476.262490408354,944.195742402986,1
300.0,5467.490117998288,945.791512791813,1
302.0,5458.717745588222,947.3872831806401,1
304.0,5449.945373178156,948.9830535694672,1
306.0,5441.17300076809,950.5788239582943,1
308.0,5432.400628358024,952.1745943471213,1
310.0,5379.3526065216165,960.4612100288629,1
312.0,5250.724055317426,973.0926615248628,1
314.0,5101.769800732994,973.0926615248628,1
316.0,4746.691068308391,981.2332625347324,1
318.0,4507.934902233857,943.032166084366,1
320.0,4457.780085663538,826.1952743685107,1
322.0,4414.964935751273,671.5635589987486,1
324.0,4384.260131402197,510.62950822553495,1
326.0,4371.454327765118,381.97597570287024,1
328.0,4322.353455675588,373.3068046872145,1
330.0,4273.252583586057,364.6376336715587,1
332.0,4065.9517993088966,339.84179376387556,1
334.0,4016.2749150103646,345.73872320006296,1
336.0,3995.3064029324582,349.9345122088174,1
338.0,3974.337890854552,354.13030121757185,1
340.0,3823.896411711357,369.44797281569015,1
342.0,3745.323049848446,407.119837844184,1
344.0,3734.5720909889815,453.60471436632474,1
346.0,3727.8282516496824,487.3406881820908,1
348.0,3768.132105945061,576.3548451709188,1
350.0,4021.9130530363227,590.6325161547611,1
352.0,4214.190824088215,718.1974743611195,1
354.0,4060.762314110356,941.298826575433,1
356.0,3817.95675766356,953.0604886578036,1
358.0,3743.888698116062,966.1378261406128,1
360.0,3582.260710448228,969.0332366892396,1
362.0,3273.2212767695623,972.0606895374316,1
364.0,3052.1059573674315,895.6848840932842,1
366.0,3025.9744225647532,766.8256302992075,1
368.0,2990.0819395490016,584.8149100138637,1
370.0,2985.085330036525,588.6898236733081,1
372.0,2983.0064717840587,609.4887496391771,1
374.0,2980.9276135315927,630.2876756050459,1
376.0,2967.4775623291057,764.8551088900251,1
378.0,2895.8600736611197,933.7005507918348,1
380.0,2858.6149862824523,1030.2322117561496,1
382.0,2865.6140946005,1104.9993249836818,1
384.0,2846.06680878844,1390.0321303733897,1
386.0,3078.2949607067894,1509.878830465356,1
388.0,3340.66962295011,1513.0938856439152,1
390.0,3603.380989562369,1509.878830465356,1
392.0,3937.0108880073,1513.816129273647,1
394.0,4297.51753603148,1509.878830465356,1
396.0,4580.307641452291,1517.9261937631795,1
398.0,4851.0015452120715,1521.112876786227,1
400.0,5116.157656931088,1509.878830465356,1
402.0,5306.385660116996,1521.50058324341,1
404.0,5418.455412510643,1537.2491320683994,1
406.0,5430.339757317652,1580.8467444037037,1
408.0,5421.802416770523,1668.475076530111,1
410.0,5394.533111797824,1922.900900969584,1
412.0,5367.707150713514,2282.086061946469,1
414.0,5367.707150713514,2507.136255365744,1
416.0,5343.057829770928,2598.8888632868884,1
418.0,5273.883498826767,2687.639140782985,1
420.0,5230.936330573328,2722.259602251885,1
422.0,5227.244560590366,2709.9475794596406,1
424.0,5223.552790607405,2697.635556667396,1
426.0,5219.861020624444,2685.3235338751515,1
428.0,5216.169250641482,2673.0115110829074,1
430.0,5208.634849008433,2615.714841830982,1
432.0,5146.345758869383,2397.754884889422,1
434.0,5014.059626849414,2327.822741729908,1
436.0,4979.336825789491,2323.1907313930406,1
438.0,4944.614024729569,2318.5587210561735,1
440.0,4842.940044190521,2315.058083876096,1
442.0,4636.251095185624,2313.268417300379,1
444.0,4522.369672011579,2280.2040566890932,1
446.0,4470.5137787075455,2249.939734950964,1
448.0,4389.966203386593,2156.918605824831,1
450.0,4354.19744547563,2053.674565624687,1
452.0,4333.885783822787,1956.0179345414256,1
454.0,4326.69598663468,1935.6097804382828,1
456.0,4305.615651562798,1977.7914277897205,1
458.0,4281.439182941183,2105.585064039471,1
460.0,4251.873775659722,2303.5623462163917,1
462.0,4288.610184058462,2466.3954741985185,1
464.0,4359.478711556314,2553.6814782282827,1
466.0,4364.794102561799,2590.3185306353066,1
468.0,4423.215127753573,2614.672735969981,1
470.0,4408.695012658944,2619.6821042623897,1
472.0,4386.4671636871935,2622.64729206581,1
474.0,4364.239314715444,2625.6124798692304,1
476.0,4342.011465743695,2628.5776676726505,1
478.0,4262.795833362115,2637.308154761471,1
480.0,4152.354218344666,2607.5038234268586,1
482.0,4142.912687318598,2432.046289827521,1
484.0,4041.3385926832307,2332.4203014628524,1
486.0,3920.61954926726,2328.4777380996084,1
488.0,3804.909331908151,2311.9326747501755,1
490.0,3753.3616190981083,2303.9983115843584,1
492.0,3621.0319688517407,2301.6384296525835,1
494.0,3473.893663849344,2284.605118720566,1
496.0,3373.192043282915,2232.563795707669,1
498.0,3328.9546458997925,2133.60508248585,1
500.0,3331.336644714945,2100.2405066530637,1
502.0,3333.7186435300982,2066.8759308202775,1
504.0,3347.807520641676,2008.30543530603,1
506.0,3421.478280184895,1883.1500136222169,1
508.0,3350.5351339564145,1861.3104923081792,1
510.0,3261.5294362614577,1858.7898402766768,1
512.0,3250.0458930835516,1858.7898402766768,1
514.0,3238.562349905645,1858.7898402766768,1
516.0,3227.078806727739,1858.7898402766768,1
518.0,3215.5952635498325,1858.7898402766768,1
520.0,3204.111720371926,1858.7898402766768,1
522.0,3188.773115135824,1858.7898402766768,1
524.0,3156.946182881979,1858.7898402766768,1
526.0,3125.1192506281345,1858.7898402766768,1
528.0,3013.893037813375,1838.693169708016,1
530.0,2859.926183387075,1851.6624657682437,1
532.0,2717.4817219704682,1848.3783822715313,1
534.0,2571.0541356817357,1885.6912756098516,1
536.0,2474.4664779150576,2010.9042245649098,1
538.0,2347.9557983447744,2268.6998411841582,1
540.0,2180.7115798563286,2307.79353717294,1
542.0,2036.2813534203358,2465.132324426498,1
544.0,2014.6903609755545,2611.6612332837035,1
546.0,2020.3259546106203,2645.4916191651087,1
548.0,2025.9615482456861,2679.3220050465134,1
550.0,1942.11842068446,2685.4459494122784,1
552.0,1817.948703280481,2689.8026588172957,1
554.0,1756.209923987644,2688.2758582174815,1
556.0,1705.040583907377,2685.306666442721,1
558.0,1616.9400630441469,2673.6107399312045,1
560.0,1483.2941900308683,2654.4622670488875,1
562.0,1399.491956166652,2605.256560707933,1
564.0,1404.1318009208367,2544.9130666720584,1
566.0,1421.4157376110109,2447.738992421526,1
568.0,1453.3849220771779,2357.007312726007,1
570.0,1493.4097411681714,2199.232120739074,1
572.0,1511.0006012910899,2004.9481919231941,1
574.0,1549.8222371516322,1768.2908696616782,1
576.0,1458.3689269977378,1640.7012781625526,1
578.0,1391.796077665124,1578.4491478415057,1
580.0,1391.796077665124,1526.6537870077846,1
582.0,1398.5089623973088,1553.3834388040445,1
584.0,1406.108755253389,1642.5295500216496,1
586.0,1398.9524164592565,1830.717147562846,1
588.0,1410.0436502677674,2066.1825562435724,1
590.0,1403.4538575755876,2241.373989593611,1
592.0,1391.796077665124,2429.936715153034,1
594.0,1369.0812650851724,2619.360258252325,1
596.0,1269.0228884314113,2777.344736016268,1
598.0,1093.0959567865987,2858.9605090567457,1
600.0,997.742675884557,2862.076409965826,1
602.0,952.1749372056449,2849.6435884802345,1
604.0,873.0415303147199,2749.4314302195016,1
