timestamp,x,y,floorNumber
0.0,2577.807197945347,4603.109128984949,0
2.0,2572.657840260639,4364.547853514888,0
4.0,2571.465099419443,4276.1504657575115,0
6.0,2555.682506718737,4217.535677668895,0
8.0,2467.3340969269443,4109.765720492012,0
10.0,2381.0148869815216,3970.6978152501324,0
12.0,2409.712134518398,3812.540340283066,0
14.0,2356.932378669503,3711.581279671066,0
16.0,2328.9180513769184,3655.993109813958,0
18.0,2252.973214095285,3441.6333325076293,0
20.0,2173.5002636354843,3327.402043040595,0
22.0,1986.0282738404878,3149.916988850899,0
24.0,2015.7555250085948,2922.3468642312323,0
26.0,2022.5814565701874,2772.2023162093496,0
28.0,2032.064701493951,2608.209394108768,0
30.0,2134.796849168866,2385.6059806881135,0
32.0,2237.2235468813633,2264.7200266156055,0
34.0,2403.675906897703,2184.593911070175,0
36.0,2563.812881065252,2112.9099511474883,0
38.0,2714.016572474147,2128.9410109302876,0
40.0,2885.234628182804,2185.474591408891,0
42.0,3154.3400457527046,2322.0498721162885,0
44.0,3408.191178593756,2340.9643043822693,0
46.0,3596.2293291941774,2335.5466250439154,0
48.0,3786.0150621509256,2298.532613133331,0
50.0,3843.4376015611933,2173.133490742132,0
52.0,3919.0009225259637,2039.955172294093,0
54.0,4004.3478059209706,2061.241937153321,0
56.0,4087.0030247931522,2127.182924746924,0
58.0,4150.297142015488,2127.182924746924,0
60.0,4167.082024852629,2146.1203613203597,0
62.0,4181.154497765366,2166.233896644823,0
64.0,4195.2269706781035,2186.3474319692855,0
66.0,4259.338728280681,2284.0585480439813,0
68.0,4380.836171314404,2224.366003354016,0
70.0,4375.625445843404,2172.232822473975,0
72.0,4382.619562112811,2168.6880023716585,0
74.0,4390.848782529394,2170.0602215212666,0
76.0,4399.0780029459775,2171.4324406708747,0
78.0,4407.307223362562,2172.8046598204833,0
80.0,4415.7594153637065,2174.0394937781557,0
82.0,4436.147295679477,2167.9200864623513,0
84.0,4456.535175995247,2161.8006791465473,0
86.0,4476.923056311019,2155.681271830743,0
88.0,4597.310816920521,2154.022233193948,0
90.0,4685.377173850734,2153.805621623216,0
92.0,4691.660342321931,2153.0198347874107,0
94.0,4697.943510793129,2152.234047951605,0
96.0,4704.226679264326,2151.448261115799,0
98.0,4710.509847735523,2150.6624742799936,0
100.0,4716.79301620672,2149.876687444188,0
102.0,4723.076184677917,2149.0909006083825,0
104.0,4729.359353149114,2148.305113772577,0
106.0,4735.6425216203115,2147.5193269367714,0
108.0,4814.671013631901,2147.312406082192,0
110.0,4882.594020524041,2149.543845591164,0
112.0,4893.201320855978,2155.264085316804,0
114.0,4899.762593754626,2160.187488431192,0
116.0,4906.323866653274,2165.1108915455798,0
