trajectory_id,x,y,isovist_area,isovist_perimeter
201902181600,4078.144342973837,2146.352966215478,49016678.76812521,101403.1510122835
201902181600,3860.5504267660754,2115.339796995172,70155515.96325399,154086.4836066365
201902181600,3729.625159681006,1648.180656633186,3172616.152411928,25333.528261920193
201902181600,3425.0716545682094,1559.095420560489,1913829.1861291297,18135.968264752082
201902181600,3174.5775175841327,1327.3500594492198,4131991.3767668987,51605.54118883721
201902181600,3092.723877250512,1957.5376365704608,30005550.88039943,46418.92779048363
201902181600,3121.0329099026103,1981.8248085513217,30933567.334769685,97784.4323864791
201902181600,3121.0329099026103,1984.213794746301,31304444.968018115,97776.85295003378
201902181600,3121.0329099026103,1986.6027809412803,29889623.017523732,45731.92278457845
201902181600,3121.0329099026103,1988.99176713626,33818098.07716113,46341.349833518376
201902181600,3121.0329099026103,1991.3807533312392,33821641.567602634,46569.535012536006
201902181600,3121.0329099026103,1993.7697395262185,33822873.34569813,46570.02290675587
201902181600,3121.0329099026103,1996.158725721198,33822167.39288279,46335.531966055685
201902181600,3121.0329099026103,1998.5477119161767,33822146.7659945,46294.51435997115
201902181600,2612.2646254777887,2229.323761943709,11684530.735872619,99490.74702290978
201902181600,2057.9913961096177,1939.810462229939,16573050.914704794,152613.3742432465
201902181600,2344.529652046289,2443.453286712799,37562775.055009305,128213.11617458207
201902181600,2344.0423439772544,2719.5732792185054,36719337.38966449,204931.247605088
201902181600,2345.414404553331,2870.768875918175,40096846.3882656,178440.61252560513
201902181600,1879.6876935809632,3680.561637522968,44046705.13500999,76677.56547712188
201902181600,2160.100459969339,4042.6453604915832,74771045.27629474,198626.24953881343
201902181600,2168.71129140963,4352.029183299207,113105418.71879792,274711.7642505047
201902181610,2611.339649300733,4757.435152555341,184842440.9671349,368289.2235904024
201902181610,2306.1219464650226,3094.5322492000464,82266485.37691332,162250.041732611
201902181610,2686.6082604385783,2113.335281065471,31201880.00789419,154115.97599621565
201902181610,3153.3374717382035,2012.3597824149288,29813417.54537982,46197.99426587881
201902181610,3850.440731397387,2108.42855736034,70156550.55348177,184639.89654934907
201902181610,3841.476159926229,1801.9838856023323,39129299.29094934,79695.36318619765
201902181610,4508.7632490193455,1493.6818402898714,11545567.513810426,82980.94297647188
201902181610,5222.437898185573,801.423404014759,11138265.084440846,74092.18190279901
201902181610,5932.802423228189,778.682771334757,1538092.6612145952,12913.584720529578
201902181610,6597.742323443411,523.9269336270396,1343903.2875475418,31905.804093220748
201902181610,6653.84875878325,839.46110209087,1150180.962606549,8840.458870257637
201902181610,6387.6322413927055,2149.2893145970725,195122411.73263454,100926.31065950349
201902181610,214.2992578986237,5010.661038177278,101736063.22881934,121336.93321146918
201902201020,2336.373548186564,3603.3448893332807,88598645.70116478,222070.45495564086
201902201020,2763.78156987474,2113.218651390739,33024312.25873872,131296.0692988385
201902201020,3197.880104590738,1982.5435545850976,14104698.063652363,43859.30985890847
201902201020,3189.8854787683463,2003.8731641317463,21929857.647820145,44835.39406649881
201902201020,3181.8908529459545,2025.2027736783948,21782944.038370326,43458.41882283002
201902201020,3059.953449675373,2371.4542475058715,15045018.607530452,68595.788945907
201902201020,4088.879176787416,2301.008247821863,27591737.63698039,80768.6768387458
201902201020,5161.062902951493,2292.835397357729,50955242.85960568,121848.23626335502
201902201020,4647.386107267057,1408.9124074100923,15801658.932083506,61610.52187924597
201902201020,4815.478282416663,901.9811098614668,7008593.3081289325,46216.23441505007
201902201020,5181.64584046573,389.6882353210681,1916628.2812009724,15164.12992672528
201902201020,5041.335877067154,294.90810277513015,2168423.7478545997,21560.46024043562
201902201020,4845.735177065562,266.1258857007074,2725186.383704141,41199.32251694281
201902201020,4699.136126286031,507.2415730426936,3992511.6669612094,70071.33147602339
201902201020,5322.931895776526,545.9330115580176,2164490.8091912316,16403.28439090263
201902201020,5760.158924598631,774.7811402548161,6109580.591264548,39668.2471279236
201902201020,5605.0062255729135,1147.0920874591725,7935332.859807959,54792.4666516022
201902201020,6035.770786480687,1765.486591388943,45196196.27774933,49625.14554042464
201902201020,6424.548617632709,2142.628208385771,213737733.93084037,134144.25566834953
201902201020,5778.96799761326,731.5388855016407,2260320.5650027553,39509.65240752278
201902201020,4455.18316757997,408.0656810098436,2428859.3321297173,13570.938322826045
201902201020,3527.275023478674,1479.0625634743894,1771797.6467339718,18686.315890760332
201902201020,3275.401762530682,1311.2918751351733,3619476.374258665,27247.083584225875
201902201020,2190.237055158509,1383.0199396187766,8780928.692099288,68160.90015137703
201902201020,2139.7670935453425,1071.2688225235308,3946727.9114712095,56671.54747210777
201902201020,2129.4094600286303,1454.4832175456108,6579040.3671044605,117713.33846003696
201902201020,2047.627171495707,1466.6917307778344,2457078.726165119,98024.29752653652
201902201020,2200.743364489787,1923.2010693381933,8842897.349117238,153148.09522985155
201902201020,2150.069570254301,1564.2966898184416,6879801.857389096,90455.90609480214
201902201020,2157.057013931678,1567.7921499722067,6540821.21417916,92350.21780040514
201902201020,2068.1139373434703,2171.353669091539,27319596.600131564,130911.07623363855
201902201020,1769.0978696072486,2862.252919309487,33327292.82633791,111346.97715317647
201902201020,2256.8710261607894,3501.5996553197115,70497383.26522176,168327.4839659048
201902201020,2291.212086131128,3708.6236529436073,73204517.26017651,219219.72660771635
201902201210,2852.7732990595177,4515.881376532119,155095444.3937549,325876.14514974074
201902201210,2597.069329402844,4427.745091379396,146127230.32877043,397513.3579396688
201902201210,2363.199509270873,3549.557169840868,98177895.054477,172567.0423610278
201902201210,2196.349467446444,3361.7911133100583,52249678.57075543,163637.43646711114
