timestamp,floorNumber,x,y
3.327297,0,2772.2954158065895,5106.346162366662
4.086832,0,2765.5889255355123,5005.69875569032
5.127303,0,2725.349983909048,4918.471003237489
6.28737,0,2671.6980617404297,4837.953077896415
7.407214,0,2604.6331590296563,4784.274461002366
8.239501,0,2517.4487855056514,4723.88601699656
8.83905,0,2403.4384508973367,4650.077918767242
9.567328,0,2316.2540773733313,4556.140339202656
10.414967,0,2249.1891746625583,4489.042068085094
11.223447,0,2202.243742765017,4415.233969855776
12.262988,0,2202.243742765017,4334.716044514702
13.095136,0,2208.9502330360942,4247.488292061873
15.287329,0,2215.6567233071714,4166.970366720799
16.671128,0,2215.6567233071714,4086.452441379724
17.847117,0,2208.9502330360942,4005.9345160386506
18.575143,0,2208.9502330360942,3925.4165906975763
19.503315,0,2202.243742765017,3865.0281466917704
20.639196,0,2188.830762222862,3750.9610857919165
26.343017,0,2188.830762222862,3670.443160450842
27.599343,0,2182.124271951785,3576.5055808862558
28.847717,0,2121.765859512089,3482.5680013216693
31.25492,0,2108.352878969934,3395.340248868839
32.135115,0,2094.9398984277796,3281.2731879689845
34.7834,0,2021.168505445929,3214.1749168514225
35.911363,0,1927.2776416508466,3214.1749168514225
37.847416,0,1833.386777855764,3220.8847439631786
39.575934,0,1759.6153848739134,3281.2731879689845
41.06336,0,1752.9088946028357,3361.7911133100583
47.327267,0,1793.1478362292999,3267.853533745472
48.54338,0,1833.386777855764,3180.6257812926415
52.303002,0,1806.5608167714547,3113.52751017508
56.575421,0,1799.854326500377,3006.170276386981
58.519219,0,1799.854326500377,2905.5228697106386
60.111476,0,1746.2024043317588,2845.134425704833
63.590873,0,1773.028365416068,2784.745981699028
64.831197,0,1786.4413459582227,2697.5182292461977
65.655982,0,1793.1478362292999,2603.5806496816112
66.511317,0,1793.1478362292999,2516.352897228781
67.47146,0,1813.2673070425317,2435.834971887707
68.591103,0,1833.386777855764,2362.0268736583894
71.655285,0,1907.1581708376143,2335.187565211365
72.391062,0,1994.3425443616197,2328.4777380996084
73.423003,0,2081.526917885625,2308.34825676434
74.599495,0,2168.71129140963,2288.2187754290712
75.791474,0,2255.8956649336355,2261.379466982047
78.270894,0,2336.3735481865633,2221.1205043115096
79.902874,0,2363.1995092708726,2288.2187754290712
109.056615,0,2349.786528728718,2214.4106771997535
111.752142,0,2416.851431439491,2154.022233193948
112.567839,0,2497.3293146924193,2154.022233193948
113.735899,0,2577.807197945347,2154.022233193948
115.072063,0,2678.404552011507,2154.022233193948
119.111936,0,2752.1759449933575,2120.4730976351675
120.000206,0,2792.4148866198216,2039.955172294093
120.696099,0,2839.360318517363,1979.566728288288
121.375751,0,2899.718730957059,1899.0488029472137
122.056158,0,2953.370653125677,1811.8210504943836
122.840095,0,2986.903104481064,1724.5932980415535
123.72035,0,3007.022575294296,1657.4950269239916
124.51998,0,3007.022575294296,1570.2672744711615
125.688096,0,3027.142046107528,1503.1690033535997
131.968289,0,3067.380987733992,1429.360905124282
132.648448,0,3127.7394001736875,1375.6822882302326
135.767971,0,3181.3913223423065,1375.6822882302326
136.408086,0,3261.8692055952342,1362.2626340067204
137.120045,0,3328.9341083060076,1315.2938442244272
138.592257,0,3395.999011016781,1335.4233255596957
139.320049,0,3429.5314623721674,1402.5215966772573
139.863758,0,3436.237952643245,1456.2002135713067
148.825702,0,3436.237952643245,1536.7181389123807
149.92087,0,3442.944442914322,1603.8164100299425
151.121752,0,3503.302855354018,1623.9458913652109
154.761381,0,3556.954777522637,1630.655718476967
161.073182,0,3624.01968023341,1603.8164100299425
162.401023,0,3650.8456413177196,1536.7181389123807
163.657393,0,3664.258621859874,1483.0395220183314
173.195986,0,3657.5521315887963,1389.101942453745
174.387776,0,3677.671602402028,1301.8741900009147
177.539852,0,3670.965112130951,1214.6464375480846
180.147905,0,3650.8456413177196,1120.7088579834983
181.307505,0,3650.8456413177196,1033.4811055306682
183.243827,0,3664.258621859874,973.0926615248627
185.508188,0,3704.4975634863376,919.4140446308134
187.924045,0,3711.204053757415,838.8961192897393
190.739887,0,3624.01968023341,825.476465066227
194.63616,0,3657.5521315887963,785.21750239569
195.332085,0,3724.6170342995692,798.6371566192023
196.019878,0,3784.975446739266,812.0568108427146
210.067958,0,3784.975446739266,731.5388855016407
211.411701,0,3697.791073215261,677.8602686075914
212.395464,0,3630.726170504487,630.8914788252982
213.491826,0,3583.7807386069458,570.5030348194927
214.644135,0,3516.7158358961724,510.11459081368713
215.995925,0,3489.889874811863,416.1770112491008
217.099909,0,3516.7158358961724,335.6590859080268
218.315257,0,3556.954777522637,261.8509876787089
220.011939,0,3597.1937191491006,194.75271656114728
228.755883,0,3677.671602402028,167.9134081141226
230.140088,0,3758.149485654956,161.20358100236643
240.579912,0,3818.507898094653,161.20358100236643
242.235837,0,3892.2792910765024,167.9134081141226
244.611671,0,3952.637703516199,167.9134081141226
254.761712,0,4026.4090964980496,201.46254367290345
255.825145,0,4066.6480381245133,255.14116056695278
261.913723,0,4053.235057582359,328.9492587962706
262.641174,0,4053.235057582359,409.46718413734465
263.345943,0,4066.6480381245133,489.9851094784186
264.017665,0,4080.0610186666677,610.7619974900297
264.65766,0,4100.180489479901,684.5700957193475
266.018055,0,4133.712940835287,711.4094041663722
266.729541,0,4173.95188246175,704.699577054616
278.202067,0,4147.125921377442,778.5076752839338
278.729392,0,4106.886979750977,845.6059464014955
279.426198,0,4046.5285673112817,859.0256006250078
280.858045,0,4033.1155867691264,885.8649090720326
286.834779,0,4053.235057582359,832.1862921779832
287.957462,0,4160.538901919595,872.4452548485202
289.026359,0,4214.190824088215,872.4452548485202
289.883086,0,4274.549236527911,879.1550819602763
290.521368,0,4341.6141392386835,885.8649090720326
291.914177,0,4401.97255167838,885.8649090720326
294.154272,0,4455.624473846999,879.1550819602763
295.369594,0,4522.6893765577715,865.735427736764
296.51429,0,4596.460769539623,872.4452548485202
297.769871,0,4656.819181979318,879.1550819602763
305.621283,0,4569.634808455313,879.1550819602763
307.028531,0,4522.6893765577715,879.1550819602763
312.460425,0,4536.102357099926,798.6371566192023
315.404437,0,4536.102357099926,724.8290583898845
319.893285,0,4462.330964118075,731.5388855016407
320.892269,0,4388.559571136225,731.5388855016407
334.917024,0,4469.037454389153,711.4094041663722
335.597245,0,4562.928318184236,657.7307872723228
337.813472,0,4616.580240352854,617.4718246017858
338.716962,0,4690.351633334705,570.5030348194927
340.92479,0,4697.0581236057815,496.6949365901748
344.085052,0,4697.0581236057815,422.886838360857
345.9411,0,4750.710045774401,375.9180485785638
346.773108,0,4831.187929027329,375.9180485785638
347.524679,0,4884.839851195947,422.886838360857
348.709108,0,4898.252831738102,476.56545525490634
349.477095,0,4911.665812280256,543.663726372468
350.412964,0,4918.372302551334,624.181651713542
368.557282,0,5012.263166346416,624.181651713542
372.388564,0,5086.034559328267,617.4718246017858
375.397186,0,5153.09946203904,630.8914788252982
376.916845,0,5226.87085502089,624.181651713542
388.335086,0,5300.642248002741,624.181651713542
395.806696,0,5347.587679900283,677.8602686075914
396.951032,0,5347.587679900283,751.6683668369092
398.190807,0,5340.881189629205,812.0568108427146
400.839724,0,5334.174699358127,879.1550819602763
402.023306,0,5334.174699358127,946.2533530778381
403.486858,0,5293.935757731664,999.9319699718873
405.471427,0,5287.229267460586,1087.1597224247175
407.846911,0,5314.055228544896,1160.9678206540352
408.567446,0,5367.707150713514,1268.325054442134
409.623478,0,5394.533111797824,1348.8429797832082
412.662996,0,5475.010995050752,1382.392115341989
413.711013,0,5542.075897761525,1395.8117695655012
415.526963,0,5602.434310201221,1389.101942453745
416.815414,0,5602.434310201221,1476.3296949065752
418.270974,0,5635.966761556608,1523.2984846888685
424.94302,0,5629.2602712855305,1456.2002135713067
425.873094,0,5635.966761556608,1368.9724611184765
427.36701,0,5656.086232369839,1288.4545357774025
428.91143,0,5662.792722640917,1187.8071291010601
432.838921,0,5649.379742098762,1107.2892037599859
434.407012,0,5642.673251827685,1020.0614513071558
435.734871,0,5642.673251827685,946.2533530778381
436.967057,0,5582.314839387989,926.1238717425696
438.440503,0,5528.66291721937,892.5747361837888
441.351068,0,5488.423975592907,919.4140446308134
453.664064,0,5495.130465863984,825.476465066227
460.473047,0,5562.195368574757,711.4094041663722
462.872647,0,5582.314839387989,684.5700957193475
480.319428,0,5635.966761556608,630.8914788252982
