timestamp,floorNumber,x,y
84.017027,0,2155.2983108674753,4629.948437431974
84.618359,0,2162.004801138553,4515.881376532119
85.337274,0,2175.417781680708,4428.653624079288
85.985596,0,2202.243742765017,4361.555352961727
87.112754,0,2195.5372524939394,4301.166908955922
88.2885,0,2222.363213578249,4213.939156503091
91.21691,0,2208.9502330360942,4140.131058273773
91.968889,0,2195.5372524939394,4066.322960044456
93.017865,0,2175.417781680708,3992.514861815138
94.72167,0,2175.417781680708,3918.70676358582
95.360675,0,2168.71129140963,3858.3183195800148
96.081378,0,2175.417781680708,3791.220048462453
97.753473,0,2182.124271951785,3690.5726417861106
101.048195,0,2108.352878969934,3630.184197780305
102.073414,0,1994.3425443616197,3589.9252351097675
104.480428,0,1907.1581708376143,3589.9252351097675
111.73688,0,1933.9841319219238,3549.666272439231
113.233242,0,1987.6360540905425,3495.9876555451815
120.913351,0,2041.287976259161,3415.4697302041072
122.480604,0,2128.4723497831665,3375.2107675335706
123.785381,0,2222.363213578249,3328.2419777512773
125.137611,0,2282.721626017945,3254.4338795219596
132.569111,0,2282.721626017945,3167.2061270691293
133.601753,0,2309.547587102254,3059.8488932810305
135.192578,0,2289.428116289022,2965.911313716444
137.048588,0,2282.721626017945,2851.8442528165897
140.609565,0,2276.015135746867,2744.487019028491
142.896725,0,2276.015135746867,2650.5494394639045
145.217528,0,2282.721626017945,2556.611859899318
147.849749,0,2276.015135746867,2449.2546261112197
149.601667,0,2262.6021552047127,2341.897392323121
150.777553,0,2276.015135746867,2247.9598127585346
152.969703,0,2356.493018999795,2194.2811958644847
154.695417,0,2443.6773925238003,2187.571368752729
156.624857,0,2557.687727132115,2160.732060305704
158.033326,0,2658.285081198275,2140.602578970436
159.265128,0,2711.9370033668934,2133.8927518586797
161.680491,0,2805.8278671619764,2113.763270523411
164.784688,0,2899.718730957059,2080.2141349646304
167.712903,0,3007.022575294296,2033.2453451823371
169.391716,0,3087.500458547224,1986.276555400044
171.025234,0,3161.2718515290744,1979.566728288288
276.071938,0,3154.565361257997,2046.6649994058496
276.77576,0,3147.85887098692,2127.1829247469236
278.073336,0,3147.85887098692,2221.1205043115096
280.841445,0,3188.0978126133837,2294.928602540828
282.089489,0,3261.8692055952342,2315.058083876096
282.913917,0,3355.760069390317,2328.4777380996084
283.950602,0,3436.237952643245,2328.4777380996084
284.95332,0,3516.7158358961724,2315.058083876096
286.280835,0,3590.487228878023,2308.34825676434
287.993091,0,3670.965112130951,2301.6384296525835
289.176808,0,3744.736505112802,2288.2187754290712
291.32888,0,3811.801407823575,2268.089294093803
294.817391,0,3878.8663105343485,2254.6696398702907
295.889373,0,3966.0506840583535,2254.6696398702907
296.777517,0,4053.235057582359,2308.34825676434
297.561134,0,4093.4739992088225,2355.3170465466333
303.345723,0,4160.538901919595,2341.897392323121
304.354272,0,4220.897314359292,2341.897392323121
307.913148,0,4287.962217070065,2335.187565211365
309.496731,0,4348.320629509761,2294.928602540828
311.84931,0,4408.679041949457,2268.089294093803
312.88099,0,4482.450434931307,2234.5401585350223
313.905872,0,4536.102357099926,2174.1517145292164
315.129811,0,4629.993220895009,2160.732060305704
316.544285,0,4690.351633334705,2147.312406082192
317.689813,0,4764.123026316555,2140.602578970436
